行政區,年,月,年齡,男,女,合計
淡水區,112,5,0歲,501,475,976
淡水區,112,5,1歲,584,554,1138
淡水區,112,5,2歲,640,600,1240
淡水區,112,5,3歲,652,626,1278
淡水區,112,5,4歲,722,599,1321
淡水區,112,5,5歲,693,713,1406
淡水區,112,5,6歲,815,726,1541
淡水區,112,5,7歲,799,832,1631
淡水區,112,5,8歲,792,746,1538
淡水區,112,5,9歲,750,719,1469
淡水區,112,5,10歲,853,732,1585
淡水區,112,5,11歲,772,733,1505
淡水區,112,5,12歲,663,593,1256
淡水區,112,5,13歲,685,639,1324
淡水區,112,5,14歲,689,669,1358
淡水區,112,5,15歲,753,695,1448
淡水區,112,5,16歲,800,706,1506
淡水區,112,5,17歲,804,735,1539
淡水區,112,5,18歲,837,736,1573
淡水區,112,5,19歲,858,773,1631
淡水區,112,5,20歲,959,859,1818
淡水區,112,5,21歲,988,864,1852
淡水區,112,5,22歲,1156,1059,2215
淡水區,112,5,23歲,1126,1019,2145
淡水區,112,5,24歲,1082,1005,2087
淡水區,112,5,25歲,1199,1118,2317
淡水區,112,5,26歲,1288,1235,2523
淡水區,112,5,27歲,1327,1231,2558
淡水區,112,5,28歲,1315,1248,2563
淡水區,112,5,29歲,1347,1300,2647
淡水區,112,5,30歲,1333,1243,2576
淡水區,112,5,31歲,1383,1196,2579
淡水區,112,5,32歲,1316,1282,2598
淡水區,112,5,33歲,1333,1288,2621
淡水區,112,5,34歲,1292,1252,2544
淡水區,112,5,35歲,1205,1276,2481
淡水區,112,5,36歲,1169,1232,2401
淡水區,112,5,37歲,1223,1288,2511
淡水區,112,5,38歲,1367,1470,2837
淡水區,112,5,39歲,1476,1405,2881
淡水區,112,5,40歲,1531,1603,3134
淡水區,112,5,41歲,1625,1741,3366
淡水區,112,5,42歲,1592,1692,3284
淡水區,112,5,43歲,1604,1697,3301
淡水區,112,5,44歲,1583,1679,3262
淡水區,112,5,45歲,1433,1629,3062
淡水區,112,5,46歲,1587,1812,3399
淡水區,112,5,47歲,1420,1683,3103
淡水區,112,5,48歲,1466,1739,3205
淡水區,112,5,49歲,1379,1702,3081
淡水區,112,5,50歲,1337,1758,3095
淡水區,112,5,51歲,1412,1763,3175
淡水區,112,5,52歲,1476,1798,3274
淡水區,112,5,53歲,1508,1857,3365
淡水區,112,5,54歲,1438,1840,3278
淡水區,112,5,55歲,1443,1868,3311
淡水區,112,5,56歲,1391,1761,3152
淡水區,112,5,57歲,1444,1797,3241
淡水區,112,5,58歲,1447,1733,3180
淡水區,112,5,59歲,1514,1874,3388
淡水區,112,5,60歲,1430,1757,3187
淡水區,112,5,61歲,1370,1692,3062
淡水區,112,5,62歲,1348,1672,3020
淡水區,112,5,63歲,1236,1668,2904
淡水區,112,5,64歲,1288,1629,2917
淡水區,112,5,65歲,1288,1502,2790
淡水區,112,5,66歲,1239,1476,2715
淡水區,112,5,67歲,1197,1533,2730
淡水區,112,5,68歲,1144,1408,2552
淡水區,112,5,69歲,1065,1344,2409
淡水區,112,5,70歲,1098,1254,2352
淡水區,112,5,71歲,1065,1310,2375
淡水區,112,5,72歲,906,1100,2006
淡水區,112,5,73歲,816,977,1793
淡水區,112,5,74歲,684,867,1551
淡水區,112,5,75歲,589,737,1326
淡水區,112,5,76歲,448,581,1029
淡水區,112,5,77歲,312,376,688
淡水區,112,5,78歲,375,454,829
淡水區,112,5,79歲,401,491,892
淡水區,112,5,80歲,339,444,783
淡水區,112,5,81歲,298,450,748
淡水區,112,5,82歲,297,351,648
淡水區,112,5,83歲,235,363,598
淡水區,112,5,84歲,199,305,504
淡水區,112,5,85歲,174,276,450
淡水區,112,5,86歲,139,206,345
淡水區,112,5,87歲,134,197,331
淡水區,112,5,88歲,122,186,308
淡水區,112,5,89歲,85,140,225
淡水區,112,5,90歲,88,122,210
淡水區,112,5,91歲,94,112,206
淡水區,112,5,92歲,75,106,181
淡水區,112,5,93歲,68,72,140
淡水區,112,5,94歲,54,81,135
淡水區,112,5,95歲,42,54,96
淡水區,112,5,96歲,21,46,67
淡水區,112,5,97歲,20,28,48
淡水區,112,5,98歲,17,19,36
淡水區,112,5,99歲,12,9,21
淡水區,112,5,100歲以上,19,30,49
總計,,,,91007,99922,190929


              
