行政區,年,月,年齡,男,女,合計
萬里區,112,8,0歲,57,52,109
萬里區,112,8,1歲,47,51,98
萬里區,112,8,2歲,58,55,113
萬里區,112,8,3歲,69,50,119
萬里區,112,8,4歲,58,49,107
萬里區,112,8,5歲,55,60,115
萬里區,112,8,6歲,37,44,81
萬里區,112,8,7歲,57,56,113
萬里區,112,8,8歲,66,53,119
萬里區,112,8,9歲,54,55,109
萬里區,112,8,10歲,67,47,114
萬里區,112,8,11歲,59,59,118
萬里區,112,8,12歲,40,40,80
萬里區,112,8,13歲,55,41,96
萬里區,112,8,14歲,72,56,128
萬里區,112,8,15歲,69,71,140
萬里區,112,8,16歲,86,74,160
萬里區,112,8,17歲,80,77,157
萬里區,112,8,18歲,94,96,190
萬里區,112,8,19歲,92,110,202
萬里區,112,8,20歲,107,98,205
萬里區,112,8,21歲,120,104,224
萬里區,112,8,22歲,124,119,243
萬里區,112,8,23歲,127,119,246
萬里區,112,8,24歲,113,104,217
萬里區,112,8,25歲,142,126,268
萬里區,112,8,26歲,133,126,259
萬里區,112,8,27歲,132,141,273
萬里區,112,8,28歲,137,120,257
萬里區,112,8,29歲,126,131,257
萬里區,112,8,30歲,139,132,271
萬里區,112,8,31歲,127,125,252
萬里區,112,8,32歲,138,118,256
萬里區,112,8,33歲,139,130,269
萬里區,112,8,34歲,148,121,269
萬里區,112,8,35歲,117,118,235
萬里區,112,8,36歲,107,108,215
萬里區,112,8,37歲,116,131,247
萬里區,112,8,38歲,116,133,249
萬里區,112,8,39歲,119,143,262
萬里區,112,8,40歲,143,143,286
萬里區,112,8,41歲,150,162,312
萬里區,112,8,42歲,171,176,347
萬里區,112,8,43歲,165,205,370
萬里區,112,8,44歲,170,185,355
萬里區,112,8,45歲,137,172,309
萬里區,112,8,46歲,157,154,311
萬里區,112,8,47歲,169,186,355
萬里區,112,8,48歲,149,160,309
萬里區,112,8,49歲,151,166,317
萬里區,112,8,50歲,166,189,355
萬里區,112,8,51歲,182,187,369
萬里區,112,8,52歲,189,161,350
萬里區,112,8,53歲,168,182,350
萬里區,112,8,54歲,229,193,422
萬里區,112,8,55歲,178,184,362
萬里區,112,8,56歲,196,176,372
萬里區,112,8,57歲,184,194,378
萬里區,112,8,58歲,175,178,353
萬里區,112,8,59歲,201,199,400
萬里區,112,8,60歲,215,186,401
萬里區,112,8,61歲,218,198,416
萬里區,112,8,62歲,186,171,357
萬里區,112,8,63歲,179,192,371
萬里區,112,8,64歲,145,163,308
萬里區,112,8,65歲,188,170,358
萬里區,112,8,66歲,166,173,339
萬里區,112,8,67歲,197,160,357
萬里區,112,8,68歲,173,151,324
萬里區,112,8,69歲,151,160,311
萬里區,112,8,70歲,146,137,283
萬里區,112,8,71歲,136,159,295
萬里區,112,8,72歲,127,116,243
萬里區,112,8,73歲,103,120,223
萬里區,112,8,74歲,100,103,203
萬里區,112,8,75歲,74,67,141
萬里區,112,8,76歲,73,81,154
萬里區,112,8,77歲,56,44,100
萬里區,112,8,78歲,51,69,120
萬里區,112,8,79歲,52,70,122
萬里區,112,8,80歲,44,73,117
萬里區,112,8,81歲,49,58,107
萬里區,112,8,82歲,63,79,142
萬里區,112,8,83歲,50,73,123
萬里區,112,8,84歲,41,59,100
萬里區,112,8,85歲,32,45,77
萬里區,112,8,86歲,34,37,71
萬里區,112,8,87歲,37,30,67
萬里區,112,8,88歲,20,28,48
萬里區,112,8,89歲,19,28,47
萬里區,112,8,90歲,13,21,34
萬里區,112,8,91歲,8,25,33
萬里區,112,8,92歲,9,18,27
萬里區,112,8,93歲,10,18,28
萬里區,112,8,94歲,6,12,18
萬里區,112,8,95歲,6,8,14
萬里區,112,8,96歲,4,9,13
萬里區,112,8,97歲,2,3,5
萬里區,112,8,98歲,2,1,3
萬里區,112,8,99歲,1,2,3
萬里區,112,8,100歲以上,2,1,3
總計,,,,10417,10513,20930


              
