行政區,年,月,年齡,男,女,合計
萬里區,112,1,0歲,40,51,91
萬里區,112,1,1歲,69,57,126
萬里區,112,1,2歲,66,58,124
萬里區,112,1,3歲,64,45,109
萬里區,112,1,4歲,67,63,130
萬里區,112,1,5歲,50,55,105
萬里區,112,1,6歲,46,50,96
萬里區,112,1,7歲,68,55,123
萬里區,112,1,8歲,62,58,120
萬里區,112,1,9歲,52,47,99
萬里區,112,1,10歲,82,60,142
萬里區,112,1,11歲,51,55,106
萬里區,112,1,12歲,42,42,84
萬里區,112,1,13歲,62,47,109
萬里區,112,1,14歲,65,59,124
萬里區,112,1,15歲,79,75,154
萬里區,112,1,16歲,89,82,171
萬里區,112,1,17歲,73,70,143
萬里區,112,1,18歲,99,108,207
萬里區,112,1,19歲,94,95,189
萬里區,112,1,20歲,121,107,228
萬里區,112,1,21歲,125,107,232
萬里區,112,1,22歲,122,127,249
萬里區,112,1,23歲,118,110,228
萬里區,112,1,24歲,131,102,233
萬里區,112,1,25歲,139,134,273
萬里區,112,1,26歲,135,135,270
萬里區,112,1,27歲,132,125,257
萬里區,112,1,28歲,123,139,262
萬里區,112,1,29歲,146,135,281
萬里區,112,1,30歲,130,133,263
萬里區,112,1,31歲,141,125,266
萬里區,112,1,32歲,138,127,265
萬里區,112,1,33歲,140,134,274
萬里區,112,1,34歲,145,117,262
萬里區,112,1,35歲,101,116,217
萬里區,112,1,36歲,113,102,215
萬里區,112,1,37歲,117,147,264
萬里區,112,1,38歲,120,141,261
萬里區,112,1,39歲,118,144,262
萬里區,112,1,40歲,168,154,322
萬里區,112,1,41歲,153,177,330
萬里區,112,1,42歲,179,182,361
萬里區,112,1,43歲,160,191,351
萬里區,112,1,44歲,157,161,318
萬里區,112,1,45歲,137,177,314
萬里區,112,1,46歲,171,182,353
萬里區,112,1,47歲,163,158,321
萬里區,112,1,48歲,135,160,295
萬里區,112,1,49歲,154,183,337
萬里區,112,1,50歲,178,188,366
萬里區,112,1,51歲,201,184,385
萬里區,112,1,52歲,178,175,353
萬里區,112,1,53歲,197,184,381
萬里區,112,1,54歲,205,186,391
萬里區,112,1,55歲,176,179,355
萬里區,112,1,56歲,196,171,367
萬里區,112,1,57歲,178,190,368
萬里區,112,1,58歲,180,197,377
萬里區,112,1,59歲,231,189,420
萬里區,112,1,60歲,191,196,387
萬里區,112,1,61歲,203,186,389
萬里區,112,1,62歲,192,191,383
萬里區,112,1,63歲,162,170,332
萬里區,112,1,64歲,178,176,354
萬里區,112,1,65歲,185,171,356
萬里區,112,1,66歲,185,172,357
萬里區,112,1,67歲,187,155,342
萬里區,112,1,68歲,142,146,288
萬里區,112,1,69歲,156,160,316
萬里區,112,1,70歲,152,146,298
萬里區,112,1,71歲,126,157,283
萬里區,112,1,72歲,111,116,227
萬里區,112,1,73歲,109,104,213
萬里區,112,1,74歲,85,77,162
萬里區,112,1,75歲,80,73,153
萬里區,112,1,76歲,59,57,116
萬里區,112,1,77歲,48,53,101
萬里區,112,1,78歲,54,73,127
萬里區,112,1,79歲,57,80,137
萬里區,112,1,80歲,45,72,117
萬里區,112,1,81歲,68,73,141
萬里區,112,1,82歲,57,71,128
萬里區,112,1,83歲,47,71,118
萬里區,112,1,84歲,36,57,93
萬里區,112,1,85歲,30,47,77
萬里區,112,1,86歲,38,25,63
萬里區,112,1,87歲,37,36,73
萬里區,112,1,88歲,20,31,51
萬里區,112,1,89歲,16,25,41
萬里區,112,1,90歲,13,30,43
萬里區,112,1,91歲,7,17,24
萬里區,112,1,92歲,15,19,34
萬里區,112,1,93歲,10,17,27
萬里區,112,1,94歲,8,16,24
萬里區,112,1,95歲,4,7,11
萬里區,112,1,96歲,2,6,8
萬里區,112,1,97歲,7,2,9
萬里區,112,1,98歲,1,2,3
萬里區,112,1,99歲,1,2,3
萬里區,112,1,100歲以上,4,1,5
總計,,,,10500,10593,21093


              
