行政區,年,月,年齡,男,女,合計
萬里區,112,5,0歲,52,50,102
萬里區,112,5,1歲,61,58,119
萬里區,112,5,2歲,49,53,102
萬里區,112,5,3歲,70,42,112
萬里區,112,5,4歲,62,64,126
萬里區,112,5,5歲,51,55,106
萬里區,112,5,6歲,37,42,79
萬里區,112,5,7歲,59,55,114
萬里區,112,5,8歲,67,57,124
萬里區,112,5,9歲,51,54,105
萬里區,112,5,10歲,74,51,125
萬里區,112,5,11歲,47,50,97
萬里區,112,5,12歲,38,34,72
萬里區,112,5,13歲,55,47,102
萬里區,112,5,14歲,76,56,132
萬里區,112,5,15歲,71,77,148
萬里區,112,5,16歲,88,73,161
萬里區,112,5,17歲,79,77,156
萬里區,112,5,18歲,98,112,210
萬里區,112,5,19歲,92,98,190
萬里區,112,5,20歲,112,104,216
萬里區,112,5,21歲,124,102,226
萬里區,112,5,22歲,125,116,241
萬里區,112,5,23歲,114,123,237
萬里區,112,5,24歲,124,95,219
萬里區,112,5,25歲,142,140,282
萬里區,112,5,26歲,128,119,247
萬里區,112,5,27歲,138,139,277
萬里區,112,5,28歲,134,116,250
萬里區,112,5,29歲,128,146,274
萬里區,112,5,30歲,137,124,261
萬里區,112,5,31歲,140,124,264
萬里區,112,5,32歲,140,128,268
萬里區,112,5,33歲,131,127,258
萬里區,112,5,34歲,150,132,282
萬里區,112,5,35歲,108,113,221
萬里區,112,5,36歲,115,103,218
萬里區,112,5,37歲,118,134,252
萬里區,112,5,38歲,114,141,255
萬里區,112,5,39歲,120,142,262
萬里區,112,5,40歲,158,146,304
萬里區,112,5,41歲,151,173,324
萬里區,112,5,42歲,174,175,349
萬里區,112,5,43歲,167,208,375
萬里區,112,5,44歲,162,171,333
萬里區,112,5,45歲,136,177,313
萬里區,112,5,46歲,163,169,332
萬里區,112,5,47歲,169,175,344
萬里區,112,5,48歲,148,151,299
萬里區,112,5,49歲,140,168,308
萬里區,112,5,50歲,179,188,367
萬里區,112,5,51歲,175,188,363
萬里區,112,5,52歲,201,176,377
萬里區,112,5,53歲,178,187,365
萬里區,112,5,54歲,213,188,401
萬里區,112,5,55歲,172,181,353
萬里區,112,5,56歲,209,171,380
萬里區,112,5,57歲,184,192,376
萬里區,112,5,58歲,175,178,353
萬里區,112,5,59歲,216,193,409
萬里區,112,5,60歲,191,196,387
萬里區,112,5,61歲,220,195,415
萬里區,112,5,62歲,184,170,354
萬里區,112,5,63歲,164,193,357
萬里區,112,5,64歲,157,168,325
萬里區,112,5,65歲,187,170,357
萬里區,112,5,66歲,179,168,347
萬里區,112,5,67歲,196,162,358
萬里區,112,5,68歲,155,144,299
萬里區,112,5,69歲,153,166,319
萬里區,112,5,70歲,148,127,275
萬里區,112,5,71歲,130,163,293
萬里區,112,5,72歲,120,110,230
萬里區,112,5,73歲,101,116,217
萬里區,112,5,74歲,105,104,209
萬里區,112,5,75歲,84,64,148
萬里區,112,5,76歲,63,71,134
萬里區,112,5,77歲,51,48,99
萬里區,112,5,78歲,55,71,126
萬里區,112,5,79歲,50,72,122
萬里區,112,5,80歲,48,77,125
萬里區,112,5,81歲,55,61,116
萬里區,112,5,82歲,55,77,132
萬里區,112,5,83歲,50,72,122
萬里區,112,5,84歲,38,58,96
萬里區,112,5,85歲,30,48,78
萬里區,112,5,86歲,37,33,70
萬里區,112,5,87歲,39,35,74
萬里區,112,5,88歲,22,29,51
萬里區,112,5,89歲,17,28,45
萬里區,112,5,90歲,13,25,38
萬里區,112,5,91歲,6,17,23
萬里區,112,5,92歲,11,21,32
萬里區,112,5,93歲,11,15,26
萬里區,112,5,94歲,8,13,21
萬里區,112,5,95歲,5,7,12
萬里區,112,5,96歲,3,9,12
萬里區,112,5,97歲,4,2,6
萬里區,112,5,98歲,2,2,4
萬里區,112,5,99歲,1,1,2
萬里區,112,5,100歲以上,3,1,4
總計,,,,10440,10537,20977


              
