行政區,年,月,年齡,男,女,合計
萬里區,112,11,0歲,49,46,95
萬里區,112,11,1歲,46,53,99
萬里區,112,11,2歲,60,61,121
萬里區,112,11,3歲,63,53,116
萬里區,112,11,4歲,66,43,109
萬里區,112,11,5歲,62,58,120
萬里區,112,11,6歲,35,40,75
萬里區,112,11,7歲,54,53,107
萬里區,112,11,8歲,62,56,118
萬里區,112,11,9歲,63,54,117
萬里區,112,11,10歲,63,49,112
萬里區,112,11,11歲,59,57,116
萬里區,112,11,12歲,54,51,105
萬里區,112,11,13歲,53,38,91
萬里區,112,11,14歲,68,55,123
萬里區,112,11,15歲,66,67,133
萬里區,112,11,16歲,78,77,155
萬里區,112,11,17歲,90,76,166
萬里區,112,11,18歲,78,84,162
萬里區,112,11,19歲,101,106,207
萬里區,112,11,20歲,97,96,193
萬里區,112,11,21歲,112,110,222
萬里區,112,11,22歲,125,102,227
萬里區,112,11,23歲,127,135,262
萬里區,112,11,24歲,113,100,213
萬里區,112,11,25歲,140,107,247
萬里區,112,11,26歲,141,123,264
萬里區,112,11,27歲,124,149,273
萬里區,112,11,28歲,135,118,253
萬里區,112,11,29歲,121,133,254
萬里區,112,11,30歲,143,125,268
萬里區,112,11,31歲,134,126,260
萬里區,112,11,32歲,127,121,248
萬里區,112,11,33歲,139,122,261
萬里區,112,11,34歲,141,133,274
萬里區,112,11,35歲,133,119,252
萬里區,112,11,36歲,110,106,216
萬里區,112,11,37歲,108,108,216
萬里區,112,11,38歲,123,141,264
萬里區,112,11,39歲,108,145,253
萬里區,112,11,40歲,146,148,294
萬里區,112,11,41歲,154,149,303
萬里區,112,11,42歲,150,189,339
萬里區,112,11,43歲,174,193,367
萬里區,112,11,44歲,166,189,355
萬里區,112,11,45歲,154,176,330
萬里區,112,11,46歲,139,160,299
萬里區,112,11,47歲,173,200,373
萬里區,112,11,48歲,166,147,313
萬里區,112,11,49歲,128,164,292
萬里區,112,11,50歲,172,183,355
萬里區,112,11,51歲,172,180,352
萬里區,112,11,52歲,198,172,370
萬里區,112,11,53歲,175,187,362
萬里區,112,11,54歲,213,183,396
萬里區,112,11,55歲,188,192,380
萬里區,112,11,56歲,185,170,355
萬里區,112,11,57歲,190,181,371
萬里區,112,11,58歲,188,182,370
萬里區,112,11,59歲,178,200,378
萬里區,112,11,60歲,224,181,405
萬里區,112,11,61歲,195,203,398
萬里區,112,11,62歲,197,177,374
萬里區,112,11,63歲,179,193,372
萬里區,112,11,64歲,160,167,327
萬里區,112,11,65歲,181,162,343
萬里區,112,11,66歲,182,178,360
萬里區,112,11,67歲,193,159,352
萬里區,112,11,68歲,162,147,309
萬里區,112,11,69歲,146,158,304
萬里區,112,11,70歲,161,146,307
萬里區,112,11,71歲,134,163,297
萬里區,112,11,72歲,126,133,259
萬里區,112,11,73歲,111,108,219
萬里區,112,11,74歲,98,109,207
萬里區,112,11,75歲,83,76,159
萬里區,112,11,76歲,78,74,152
萬里區,112,11,77歲,58,56,114
萬里區,112,11,78歲,44,55,99
萬里區,112,11,79歲,58,71,129
萬里區,112,11,80歲,41,73,114
萬里區,112,11,81歲,44,59,103
萬里區,112,11,82歲,65,79,144
萬里區,112,11,83歲,48,66,114
萬里區,112,11,84歲,44,59,103
萬里區,112,11,85歲,32,50,82
萬里區,112,11,86歲,32,44,76
萬里區,112,11,87歲,32,23,55
萬里區,112,11,88歲,31,32,63
萬里區,112,11,89歲,14,30,44
萬里區,112,11,90歲,12,20,32
萬里區,112,11,91歲,12,27,39
萬里區,112,11,92歲,4,19,23
萬里區,112,11,93歲,13,15,28
萬里區,112,11,94歲,7,13,20
萬里區,112,11,95歲,5,12,17
萬里區,112,11,96歲,3,7,10
萬里區,112,11,97歲,2,4,6
萬里區,112,11,98歲,4,2,6
萬里區,112,11,99歲,0,2,2
萬里區,112,11,100歲以上,2,0,2
總計,,,,10397,10493,20890


              
