行政區,年,月,年齡,男,女,合計
萬里區,112,4,0歲,47,49,96
萬里區,112,4,1歲,65,60,125
萬里區,112,4,2歲,54,50,104
萬里區,112,4,3歲,69,45,114
萬里區,112,4,4歲,59,65,124
萬里區,112,4,5歲,51,51,102
萬里區,112,4,6歲,36,40,76
萬里區,112,4,7歲,60,53,113
萬里區,112,4,8歲,66,59,125
萬里區,112,4,9歲,55,50,105
萬里區,112,4,10歲,74,57,131
萬里區,112,4,11歲,47,47,94
萬里區,112,4,12歲,42,28,70
萬里區,112,4,13歲,52,48,100
萬里區,112,4,14歲,75,57,132
萬里區,112,4,15歲,72,76,148
萬里區,112,4,16歲,90,81,171
萬里區,112,4,17歲,76,72,148
萬里區,112,4,18歲,99,108,207
萬里區,112,4,19歲,91,96,187
萬里區,112,4,20歲,111,107,218
萬里區,112,4,21歲,129,104,233
萬里區,112,4,22歲,123,122,245
萬里區,112,4,23歲,112,115,227
萬里區,112,4,24歲,124,95,219
萬里區,112,4,25歲,148,136,284
萬里區,112,4,26歲,128,121,249
萬里區,112,4,27歲,132,139,271
萬里區,112,4,28歲,132,128,260
萬里區,112,4,29歲,133,135,268
萬里區,112,4,30歲,139,133,272
萬里區,112,4,31歲,137,118,255
萬里區,112,4,32歲,139,130,269
萬里區,112,4,33歲,132,129,261
萬里區,112,4,34歲,148,127,275
萬里區,112,4,35歲,111,119,230
萬里區,112,4,36歲,111,101,212
萬里區,112,4,37歲,117,131,248
萬里區,112,4,38歲,121,150,271
萬里區,112,4,39歲,118,137,255
萬里區,112,4,40歲,158,145,303
萬里區,112,4,41歲,149,179,328
萬里區,112,4,42歲,181,169,350
萬里區,112,4,43歲,163,213,376
萬里區,112,4,44歲,161,170,331
萬里區,112,4,45歲,138,175,313
萬里區,112,4,46歲,159,175,334
萬里區,112,4,47歲,167,163,330
萬里區,112,4,48歲,153,158,311
萬里區,112,4,49歲,140,166,306
萬里區,112,4,50歲,178,185,363
萬里區,112,4,51歲,182,190,372
萬里區,112,4,52歲,196,179,375
萬里區,112,4,53歲,178,183,361
萬里區,112,4,54歲,215,189,404
萬里區,112,4,55歲,167,181,348
萬里區,112,4,56歲,211,171,382
萬里區,112,4,57歲,182,194,376
萬里區,112,4,58歲,173,178,351
萬里區,112,4,59歲,214,193,407
萬里區,112,4,60歲,197,198,395
萬里區,112,4,61歲,214,194,408
萬里區,112,4,62歲,180,173,353
萬里區,112,4,63歲,166,187,353
萬里區,112,4,64歲,165,168,333
萬里區,112,4,65歲,190,176,366
萬里區,112,4,66歲,185,171,356
萬里區,112,4,67歲,189,154,343
萬里區,112,4,68歲,151,147,298
萬里區,112,4,69歲,149,161,310
萬里區,112,4,70歲,152,136,288
萬里區,112,4,71歲,123,158,281
萬里區,112,4,72歲,120,103,223
萬里區,112,4,73歲,101,114,215
萬里區,112,4,74歲,106,110,216
萬里區,112,4,75歲,87,61,148
萬里區,112,4,76歲,64,74,138
萬里區,112,4,77歲,45,45,90
萬里區,112,4,78歲,54,72,126
萬里區,112,4,79歲,51,76,127
萬里區,112,4,80歲,45,73,118
萬里區,112,4,81歲,60,64,124
萬里區,112,4,82歲,57,75,132
萬里區,112,4,83歲,48,70,118
萬里區,112,4,84歲,40,60,100
萬里區,112,4,85歲,30,50,80
萬里區,112,4,86歲,36,31,67
萬里區,112,4,87歲,40,35,75
萬里區,112,4,88歲,21,28,49
萬里區,112,4,89歲,16,28,44
萬里區,112,4,90歲,12,27,39
萬里區,112,4,91歲,8,16,24
萬里區,112,4,92歲,14,21,35
萬里區,112,4,93歲,10,17,27
萬里區,112,4,94歲,8,14,22
萬里區,112,4,95歲,3,5,8
萬里區,112,4,96歲,4,9,13
萬里區,112,4,97歲,4,2,6
萬里區,112,4,98歲,2,3,5
萬里區,112,4,99歲,1,1,2
萬里區,112,4,100歲以上,4,1,5
總計,,,,10442,10533,20975


              
