行政區,年,月,年齡,男,女,合計
萬里區,112,6,0歲,54,51,105
萬里區,112,6,1歲,54,54,108
萬里區,112,6,2歲,55,54,109
萬里區,112,6,3歲,71,43,114
萬里區,112,6,4歲,60,58,118
萬里區,112,6,5歲,53,56,109
萬里區,112,6,6歲,34,44,78
萬里區,112,6,7歲,60,51,111
萬里區,112,6,8歲,67,61,128
萬里區,112,6,9歲,45,52,97
萬里區,112,6,10歲,75,50,125
萬里區,112,6,11歲,52,54,106
萬里區,112,6,12歲,40,36,76
萬里區,112,6,13歲,54,44,98
萬里區,112,6,14歲,72,58,130
萬里區,112,6,15歲,74,73,147
萬里區,112,6,16歲,85,74,159
萬里區,112,6,17歲,83,80,163
萬里區,112,6,18歲,90,102,192
萬里區,112,6,19歲,95,100,195
萬里區,112,6,20歲,107,104,211
萬里區,112,6,21歲,124,102,226
萬里區,112,6,22歲,127,117,244
萬里區,112,6,23歲,119,123,242
萬里區,112,6,24歲,120,97,217
萬里區,112,6,25歲,141,134,275
萬里區,112,6,26歲,131,125,256
萬里區,112,6,27歲,132,140,272
萬里區,112,6,28歲,137,118,255
萬里區,112,6,29歲,128,139,267
萬里區,112,6,30歲,135,126,261
萬里區,112,6,31歲,132,124,256
萬里區,112,6,32歲,142,125,267
萬里區,112,6,33歲,139,130,269
萬里區,112,6,34歲,147,133,280
萬里區,112,6,35歲,105,109,214
萬里區,112,6,36歲,116,106,222
萬里區,112,6,37歲,115,136,251
萬里區,112,6,38歲,117,139,256
萬里區,112,6,39歲,121,137,258
萬里區,112,6,40歲,152,142,294
萬里區,112,6,41歲,150,171,321
萬里區,112,6,42歲,178,177,355
萬里區,112,6,43歲,170,202,372
萬里區,112,6,44歲,160,172,332
萬里區,112,6,45歲,135,181,316
萬里區,112,6,46歲,166,172,338
萬里區,112,6,47歲,167,175,342
萬里區,112,6,48歲,142,153,295
萬里區,112,6,49歲,145,166,311
萬里區,112,6,50歲,171,185,356
萬里區,112,6,51歲,184,188,372
萬里區,112,6,52歲,199,171,370
萬里區,112,6,53歲,175,185,360
萬里區,112,6,54歲,212,194,406
萬里區,112,6,55歲,175,188,363
萬里區,112,6,56歲,210,163,373
萬里區,112,6,57歲,182,189,371
萬里區,112,6,58歲,174,184,358
萬里區,112,6,59歲,212,198,410
萬里區,112,6,60歲,199,194,393
萬里區,112,6,61歲,221,189,410
萬里區,112,6,62歲,175,174,349
萬里區,112,6,63歲,175,193,368
萬里區,112,6,64歲,152,163,315
萬里區,112,6,65歲,191,171,362
萬里區,112,6,66歲,180,171,351
萬里區,112,6,67歲,192,163,355
萬里區,112,6,68歲,158,149,307
萬里區,112,6,69歲,156,158,314
萬里區,112,6,70歲,150,131,281
萬里區,112,6,71歲,128,162,290
萬里區,112,6,72歲,120,113,233
萬里區,112,6,73歲,107,117,224
萬里區,112,6,74歲,102,106,208
萬里區,112,6,75歲,83,63,146
萬里區,112,6,76歲,64,73,137
萬里區,112,6,77歲,51,47,98
萬里區,112,6,78歲,52,70,122
萬里區,112,6,79歲,51,71,122
萬里區,112,6,80歲,47,79,126
萬里區,112,6,81歲,56,59,115
萬里區,112,6,82歲,57,76,133
萬里區,112,6,83歲,50,76,126
萬里區,112,6,84歲,39,56,95
萬里區,112,6,85歲,29,46,75
萬里區,112,6,86歲,37,37,74
萬里區,112,6,87歲,39,33,72
萬里區,112,6,88歲,22,31,53
萬里區,112,6,89歲,19,24,43
萬里區,112,6,90歲,11,25,36
萬里區,112,6,91歲,7,17,24
萬里區,112,6,92歲,10,23,33
萬里區,112,6,93歲,10,15,25
萬里區,112,6,94歲,7,13,20
萬里區,112,6,95歲,6,8,14
萬里區,112,6,96歲,3,8,11
萬里區,112,6,97歲,3,3,6
萬里區,112,6,98歲,2,2,4
萬里區,112,6,99歲,1,1,2
萬里區,112,6,100歲以上,3,1,4
總計,,,,10432,10526,20958


              
