行政區,年,月,年齡,男,女,合計
林口區,112,12,0歲,446,427,873
林口區,112,12,1歲,630,560,1190
林口區,112,12,2歲,684,669,1353
林口區,112,12,3歲,725,675,1400
林口區,112,12,4歲,779,743,1522
林口區,112,12,5歲,794,744,1538
林口區,112,12,6歲,839,797,1636
林口區,112,12,7歲,939,900,1839
林口區,112,12,8歲,1007,883,1890
林口區,112,12,9歲,991,910,1901
林口區,112,12,10歲,867,856,1723
林口區,112,12,11歲,1120,1003,2123
林口區,112,12,12歲,902,860,1762
林口區,112,12,13歲,719,607,1326
林口區,112,12,14歲,735,735,1470
林口區,112,12,15歲,714,667,1381
林口區,112,12,16歲,672,651,1323
林口區,112,12,17歲,648,608,1256
林口區,112,12,18歲,614,540,1154
林口區,112,12,19歲,657,575,1232
林口區,112,12,20歲,634,561,1195
林口區,112,12,21歲,658,581,1239
林口區,112,12,22歲,673,601,1274
林口區,112,12,23歲,841,754,1595
林口區,112,12,24歲,705,688,1393
林口區,112,12,25歲,677,704,1381
林口區,112,12,26歲,868,786,1654
林口區,112,12,27歲,833,756,1589
林口區,112,12,28歲,826,812,1638
林口區,112,12,29歲,850,861,1711
林口區,112,12,30歲,831,818,1649
林口區,112,12,31歲,815,832,1647
林口區,112,12,32歲,894,872,1766
林口區,112,12,33歲,940,969,1909
林口區,112,12,34歲,896,944,1840
林口區,112,12,35歲,955,1098,2053
林口區,112,12,36歲,894,945,1839
林口區,112,12,37歲,864,941,1805
林口區,112,12,38歲,939,1139,2078
林口區,112,12,39歲,1082,1209,2291
林口區,112,12,40歲,1071,1232,2303
林口區,112,12,41歲,1113,1396,2509
林口區,112,12,42歲,1243,1440,2683
林口區,112,12,43歲,1214,1309,2523
林口區,112,12,44歲,1177,1446,2623
林口區,112,12,45歲,1287,1433,2720
林口區,112,12,46歲,1130,1306,2436
林口區,112,12,47歲,1306,1433,2739
林口區,112,12,48歲,1075,1144,2219
林口區,112,12,49歲,1029,1064,2093
林口區,112,12,50歲,963,1107,2070
林口區,112,12,51歲,935,1033,1968
林口區,112,12,52歲,935,1016,1951
林口區,112,12,53歲,882,1034,1916
林口區,112,12,54歲,901,1036,1937
林口區,112,12,55歲,894,968,1862
林口區,112,12,56歲,820,932,1752
林口區,112,12,57歲,825,1014,1839
林口區,112,12,58歲,835,944,1779
林口區,112,12,59歲,891,943,1834
林口區,112,12,60歲,784,1018,1802
林口區,112,12,61歲,793,885,1678
林口區,112,12,62歲,788,821,1609
林口區,112,12,63歲,723,878,1601
林口區,112,12,64歲,746,836,1582
林口區,112,12,65歲,701,764,1465
林口區,112,12,66歲,608,710,1318
林口區,112,12,67歲,634,732,1366
林口區,112,12,68歲,624,691,1315
林口區,112,12,69歲,536,683,1219
林口區,112,12,70歲,549,681,1230
林口區,112,12,71歲,544,569,1113
林口區,112,12,72歲,483,637,1120
林口區,112,12,73歲,410,523,933
林口區,112,12,74歲,382,471,853
林口區,112,12,75歲,302,352,654
林口區,112,12,76歲,292,343,635
林口區,112,12,77歲,179,246,425
林口區,112,12,78歲,191,222,413
林口區,112,12,79歲,201,215,416
林口區,112,12,80歲,186,241,427
林口區,112,12,81歲,163,198,361
林口區,112,12,82歲,135,183,318
林口區,112,12,83歲,139,166,305
林口區,112,12,84歲,106,157,263
林口區,112,12,85歲,93,125,218
林口區,112,12,86歲,63,107,170
林口區,112,12,87歲,74,93,167
林口區,112,12,88歲,53,89,142
林口區,112,12,89歲,33,78,111
林口區,112,12,90歲,29,56,85
林口區,112,12,91歲,32,58,90
林口區,112,12,92歲,32,42,74
林口區,112,12,93歲,30,30,60
林口區,112,12,94歲,19,29,48
林口區,112,12,95歲,16,20,36
林口區,112,12,96歲,16,23,39
林口區,112,12,97歲,13,17,30
林口區,112,12,98歲,8,11,19
林口區,112,12,99歲,3,9,12
林口區,112,12,100歲以上,14,17,31
總計,,,,64410,68537,132947


              
