¦æ¬F°Ï,¦~,¤ë,¦~ÄÖ,¨k,¤k,¦X­p
·çªÚ°Ï,112,7,0·³,72,78,150
·çªÚ°Ï,112,7,1·³,100,88,188
·çªÚ°Ï,112,7,2·³,84,111,195
·çªÚ°Ï,112,7,3·³,101,92,193
·çªÚ°Ï,112,7,4·³,112,108,220
·çªÚ°Ï,112,7,5·³,91,95,186
·çªÚ°Ï,112,7,6·³,129,93,222
·çªÚ°Ï,112,7,7·³,134,126,260
·çªÚ°Ï,112,7,8·³,104,106,210
·çªÚ°Ï,112,7,9·³,95,114,209
·çªÚ°Ï,112,7,10·³,104,135,239
·çªÚ°Ï,112,7,11·³,112,107,219
·çªÚ°Ï,112,7,12·³,82,85,167
·çªÚ°Ï,112,7,13·³,90,93,183
·çªÚ°Ï,112,7,14·³,134,86,220
·çªÚ°Ï,112,7,15·³,107,116,223
·çªÚ°Ï,112,7,16·³,140,128,268
·çªÚ°Ï,112,7,17·³,126,137,263
·çªÚ°Ï,112,7,18·³,158,151,309
·çªÚ°Ï,112,7,19·³,190,149,339
·çªÚ°Ï,112,7,20·³,181,198,379
·çªÚ°Ï,112,7,21·³,208,184,392
·çªÚ°Ï,112,7,22·³,244,236,480
·çªÚ°Ï,112,7,23·³,231,189,420
·çªÚ°Ï,112,7,24·³,208,189,397
·çªÚ°Ï,112,7,25·³,215,224,439
·çªÚ°Ï,112,7,26·³,226,241,467
·çªÚ°Ï,112,7,27·³,261,225,486
·çªÚ°Ï,112,7,28·³,276,223,499
·çªÚ°Ï,112,7,29·³,273,255,528
·çªÚ°Ï,112,7,30·³,294,253,547
·çªÚ°Ï,112,7,31·³,301,201,502
·çªÚ°Ï,112,7,32·³,296,248,544
·çªÚ°Ï,112,7,33·³,266,245,511
·çªÚ°Ï,112,7,34·³,273,196,469
·çªÚ°Ï,112,7,35·³,230,240,470
·çªÚ°Ï,112,7,36·³,236,207,443
·çªÚ°Ï,112,7,37·³,220,221,441
·çªÚ°Ï,112,7,38·³,257,225,482
·çªÚ°Ï,112,7,39·³,250,226,476
·çªÚ°Ï,112,7,40·³,264,285,549
·çªÚ°Ï,112,7,41·³,266,275,541
·çªÚ°Ï,112,7,42·³,267,291,558
·çªÚ°Ï,112,7,43·³,279,269,548
·çªÚ°Ï,112,7,44·³,269,283,552
·çªÚ°Ï,112,7,45·³,261,262,523
·çªÚ°Ï,112,7,46·³,283,264,547
·çªÚ°Ï,112,7,47·³,287,249,536
·çªÚ°Ï,112,7,48·³,276,303,579
·çªÚ°Ï,112,7,49·³,239,250,489
·çªÚ°Ï,112,7,50·³,328,277,605
·çªÚ°Ï,112,7,51·³,288,301,589
·çªÚ°Ï,112,7,52·³,328,318,646
·çªÚ°Ï,112,7,53·³,383,314,697
·çªÚ°Ï,112,7,54·³,374,306,680
·çªÚ°Ï,112,7,55·³,381,326,707
·çªÚ°Ï,112,7,56·³,381,329,710
·çªÚ°Ï,112,7,57·³,404,361,765
·çªÚ°Ï,112,7,58·³,388,319,707
·çªÚ°Ï,112,7,59·³,416,324,740
·çªÚ°Ï,112,7,60·³,394,317,711
·çªÚ°Ï,112,7,61·³,364,327,691
·çªÚ°Ï,112,7,62·³,331,320,651
·çªÚ°Ï,112,7,63·³,338,309,647
·çªÚ°Ï,112,7,64·³,349,341,690
·çªÚ°Ï,112,7,65·³,299,262,561
·çªÚ°Ï,112,7,66·³,332,265,597
·çªÚ°Ï,112,7,67·³,276,255,531
·çªÚ°Ï,112,7,68·³,246,289,535
·çªÚ°Ï,112,7,69·³,234,222,456
·çªÚ°Ï,112,7,70·³,206,233,439
·çªÚ°Ï,112,7,71·³,230,244,474
·çªÚ°Ï,112,7,72·³,183,220,403
·çªÚ°Ï,112,7,73·³,144,203,347
·çªÚ°Ï,112,7,74·³,149,185,334
·çªÚ°Ï,112,7,75·³,122,133,255
·çªÚ°Ï,112,7,76·³,76,116,192
·çªÚ°Ï,112,7,77·³,58,77,135
·çªÚ°Ï,112,7,78·³,77,115,192
·çªÚ°Ï,112,7,79·³,84,141,225
·çªÚ°Ï,112,7,80·³,84,134,218
·çªÚ°Ï,112,7,81·³,79,143,222
·çªÚ°Ï,112,7,82·³,106,121,227
·çªÚ°Ï,112,7,83·³,87,136,223
·çªÚ°Ï,112,7,84·³,69,156,225
·çªÚ°Ï,112,7,85·³,78,119,197
·çªÚ°Ï,112,7,86·³,57,109,166
·çªÚ°Ï,112,7,87·³,47,88,135
·çªÚ°Ï,112,7,88·³,41,94,135
·çªÚ°Ï,112,7,89·³,29,71,100
·çªÚ°Ï,112,7,90·³,14,65,79
·çªÚ°Ï,112,7,91·³,18,59,77
·çªÚ°Ï,112,7,92·³,17,54,71
·çªÚ°Ï,112,7,93·³,13,33,46
·çªÚ°Ï,112,7,94·³,8,16,24
·çªÚ°Ï,112,7,95·³,10,31,41
·çªÚ°Ï,112,7,96·³,4,14,18
·çªÚ°Ï,112,7,97·³,6,9,15
·çªÚ°Ï,112,7,98·³,2,7,9
·çªÚ°Ï,112,7,99·³,1,9,10
·çªÚ°Ï,112,7,100·³¥H¤W,4,6,10
Á`­p,,,,18839,18578,37417


              
