¦æ¬F°Ï,¦~,¤ë,¦~ÄÖ,¨k,¤k,¦X­p
¤g«°°Ï,112,6,0·³,669,653,1322
¤g«°°Ï,112,6,1·³,796,739,1535
¤g«°°Ï,112,6,2·³,823,792,1615
¤g«°°Ï,112,6,3·³,974,857,1831
¤g«°°Ï,112,6,4·³,911,927,1838
¤g«°°Ï,112,6,5·³,1005,974,1979
¤g«°°Ï,112,6,6·³,1008,965,1973
¤g«°°Ï,112,6,7·³,1140,1044,2184
¤g«°°Ï,112,6,8·³,1129,1074,2203
¤g«°°Ï,112,6,9·³,1020,958,1978
¤g«°°Ï,112,6,10·³,1135,977,2112
¤g«°°Ï,112,6,11·³,1075,1038,2113
¤g«°°Ï,112,6,12·³,893,835,1728
¤g«°°Ï,112,6,13·³,882,803,1685
¤g«°°Ï,112,6,14·³,946,875,1821
¤g«°°Ï,112,6,15·³,1030,941,1971
¤g«°°Ï,112,6,16·³,991,943,1934
¤g«°°Ï,112,6,17·³,1018,932,1950
¤g«°°Ï,112,6,18·³,1062,997,2059
¤g«°°Ï,112,6,19·³,1080,968,2048
¤g«°°Ï,112,6,20·³,1169,1041,2210
¤g«°°Ï,112,6,21·³,1235,1143,2378
¤g«°°Ï,112,6,22·³,1577,1428,3005
¤g«°°Ï,112,6,23·³,1576,1432,3008
¤g«°°Ï,112,6,24·³,1544,1343,2887
¤g«°°Ï,112,6,25·³,1653,1558,3211
¤g«°°Ï,112,6,26·³,1777,1652,3429
¤g«°°Ï,112,6,27·³,1841,1697,3538
¤g«°°Ï,112,6,28·³,1830,1765,3595
¤g«°°Ï,112,6,29·³,1946,1715,3661
¤g«°°Ï,112,6,30·³,1977,1743,3720
¤g«°°Ï,112,6,31·³,1888,1796,3684
¤g«°°Ï,112,6,32·³,1957,1824,3781
¤g«°°Ï,112,6,33·³,1968,1759,3727
¤g«°°Ï,112,6,34·³,1940,1866,3806
¤g«°°Ï,112,6,35·³,1882,1682,3564
¤g«°°Ï,112,6,36·³,1791,1621,3412
¤g«°°Ï,112,6,37·³,1856,1798,3654
¤g«°°Ï,112,6,38·³,2080,1982,4062
¤g«°°Ï,112,6,39·³,1995,2027,4022
¤g«°°Ï,112,6,40·³,2123,2192,4315
¤g«°°Ï,112,6,41·³,2193,2159,4352
¤g«°°Ï,112,6,42·³,2226,2201,4427
¤g«°°Ï,112,6,43·³,2124,2217,4341
¤g«°°Ï,112,6,44·³,2097,2066,4163
¤g«°°Ï,112,6,45·³,1984,1984,3968
¤g«°°Ï,112,6,46·³,2003,2219,4222
¤g«°°Ï,112,6,47·³,1756,1924,3680
¤g«°°Ï,112,6,48·³,1786,1860,3646
¤g«°°Ï,112,6,49·³,1585,1766,3351
¤g«°°Ï,112,6,50·³,1626,1783,3409
¤g«°°Ï,112,6,51·³,1629,1787,3416
¤g«°°Ï,112,6,52·³,1617,1865,3482
¤g«°°Ï,112,6,53·³,1613,1947,3560
¤g«°°Ï,112,6,54·³,1688,1978,3666
¤g«°°Ï,112,6,55·³,1657,2028,3685
¤g«°°Ï,112,6,56·³,1614,1999,3613
¤g«°°Ï,112,6,57·³,1731,2221,3952
¤g«°°Ï,112,6,58·³,1793,2234,4027
¤g«°°Ï,112,6,59·³,1855,2258,4113
¤g«°°Ï,112,6,60·³,1833,2264,4097
¤g«°°Ï,112,6,61·³,1886,2249,4135
¤g«°°Ï,112,6,62·³,1726,2141,3867
¤g«°°Ï,112,6,63·³,1730,2069,3799
¤g«°°Ï,112,6,64·³,1723,2124,3847
¤g«°°Ï,112,6,65·³,1617,1890,3507
¤g«°°Ï,112,6,66·³,1570,1816,3386
¤g«°°Ï,112,6,67·³,1540,1799,3339
¤g«°°Ï,112,6,68·³,1472,1670,3142
¤g«°°Ï,112,6,69·³,1375,1579,2954
¤g«°°Ï,112,6,70·³,1220,1381,2601
¤g«°°Ï,112,6,71·³,1148,1351,2499
¤g«°°Ï,112,6,72·³,1041,1182,2223
¤g«°°Ï,112,6,73·³,832,880,1712
¤g«°°Ï,112,6,74·³,756,828,1584
¤g«°°Ï,112,6,75·³,603,643,1246
¤g«°°Ï,112,6,76·³,492,532,1024
¤g«°°Ï,112,6,77·³,337,376,713
¤g«°°Ï,112,6,78·³,378,419,797
¤g«°°Ï,112,6,79·³,367,434,801
¤g«°°Ï,112,6,80·³,299,373,672
¤g«°°Ï,112,6,81·³,266,363,629
¤g«°°Ï,112,6,82·³,252,345,597
¤g«°°Ï,112,6,83·³,162,294,456
¤g«°°Ï,112,6,84·³,192,250,442
¤g«°°Ï,112,6,85·³,143,206,349
¤g«°°Ï,112,6,86·³,104,186,290
¤g«°°Ï,112,6,87·³,92,159,251
¤g«°°Ï,112,6,88·³,94,148,242
¤g«°°Ï,112,6,89·³,62,108,170
¤g«°°Ï,112,6,90·³,56,90,146
¤g«°°Ï,112,6,91·³,72,70,142
¤g«°°Ï,112,6,92·³,48,79,127
¤g«°°Ï,112,6,93·³,42,48,90
¤g«°°Ï,112,6,94·³,31,35,66
¤g«°°Ï,112,6,95·³,32,23,55
¤g«°°Ï,112,6,96·³,21,17,38
¤g«°°Ï,112,6,97·³,19,15,34
¤g«°°Ï,112,6,98·³,9,7,16
¤g«°°Ï,112,6,99·³,6,10,16
¤g«°°Ï,112,6,100·³¥H¤W,15,10,25
Á`­p,,,,117432,122315,239747


              
