¦æ¬F°Ï,¦~,¤ë,¦~ÄÖ,¨k,¤k,¦X­p
¤g«°°Ï,112,3,0·³,676,650,1326
¤g«°°Ï,112,3,1·³,784,752,1536
¤g«°°Ï,112,3,2·³,838,805,1643
¤g«°°Ï,112,3,3·³,970,864,1834
¤g«°°Ï,112,3,4·³,928,929,1857
¤g«°°Ï,112,3,5·³,1002,960,1962
¤g«°°Ï,112,3,6·³,999,980,1979
¤g«°°Ï,112,3,7·³,1148,1055,2203
¤g«°°Ï,112,3,8·³,1103,1061,2164
¤g«°°Ï,112,3,9·³,1013,908,1921
¤g«°°Ï,112,3,10·³,1177,1039,2216
¤g«°°Ï,112,3,11·³,1041,982,2023
¤g«°°Ï,112,3,12·³,788,756,1544
¤g«°°Ï,112,3,13·³,920,842,1762
¤g«°°Ï,112,3,14·³,958,861,1819
¤g«°°Ï,112,3,15·³,1037,928,1965
¤g«°°Ï,112,3,16·³,995,965,1960
¤g«°°Ï,112,3,17·³,991,934,1925
¤g«°°Ï,112,3,18·³,1085,965,2050
¤g«°°Ï,112,3,19·³,1083,997,2080
¤g«°°Ï,112,3,20·³,1199,1043,2242
¤g«°°Ï,112,3,21·³,1268,1155,2423
¤g«°°Ï,112,3,22·³,1629,1495,3124
¤g«°°Ï,112,3,23·³,1590,1407,2997
¤g«°°Ï,112,3,24·³,1481,1333,2814
¤g«°°Ï,112,3,25·³,1692,1608,3300
¤g«°°Ï,112,3,26·³,1825,1679,3504
¤g«°°Ï,112,3,27·³,1824,1711,3535
¤g«°°Ï,112,3,28·³,1836,1738,3574
¤g«°°Ï,112,3,29·³,2001,1698,3699
¤g«°°Ï,112,3,30·³,1897,1741,3638
¤g«°°Ï,112,3,31·³,1898,1811,3709
¤g«°°Ï,112,3,32·³,1978,1825,3803
¤g«°°Ï,112,3,33·³,1888,1736,3624
¤g«°°Ï,112,3,34·³,2008,1885,3893
¤g«°°Ï,112,3,35·³,1869,1627,3496
¤g«°°Ï,112,3,36·³,1691,1585,3276
¤g«°°Ï,112,3,37·³,1937,1833,3770
¤g«°°Ï,112,3,38·³,2029,1985,4014
¤g«°°Ï,112,3,39·³,1991,2062,4053
¤g«°°Ï,112,3,40·³,2168,2149,4317
¤g«°°Ï,112,3,41·³,2178,2172,4350
¤g«°°Ï,112,3,42·³,2191,2183,4374
¤g«°°Ï,112,3,43·³,2109,2165,4274
¤g«°°Ï,112,3,44·³,2111,2026,4137
¤g«°°Ï,112,3,45·³,1889,1960,3849
¤g«°°Ï,112,3,46·³,2057,2242,4299
¤g«°°Ï,112,3,47·³,1724,1860,3584
¤g«°°Ï,112,3,48·³,1703,1833,3536
¤g«°°Ï,112,3,49·³,1571,1756,3327
¤g«°°Ï,112,3,50·³,1638,1795,3433
¤g«°°Ï,112,3,51·³,1598,1787,3385
¤g«°°Ï,112,3,52·³,1637,1881,3518
¤g«°°Ï,112,3,53·³,1655,1971,3626
¤g«°°Ï,112,3,54·³,1681,2000,3681
¤g«°°Ï,112,3,55·³,1590,1983,3573
¤g«°°Ï,112,3,56·³,1636,2073,3709
¤g«°°Ï,112,3,57·³,1732,2178,3910
¤g«°°Ï,112,3,58·³,1819,2290,4109
¤g«°°Ï,112,3,59·³,1867,2281,4148
¤g«°°Ï,112,3,60·³,1851,2270,4121
¤g«°°Ï,112,3,61·³,1839,2133,3972
¤g«°°Ï,112,3,62·³,1709,2152,3861
¤g«°°Ï,112,3,63·³,1735,2089,3824
¤g«°°Ï,112,3,64·³,1761,2110,3871
¤g«°°Ï,112,3,65·³,1532,1841,3373
¤g«°°Ï,112,3,66·³,1616,1841,3457
¤g«°°Ï,112,3,67·³,1496,1725,3221
¤g«°°Ï,112,3,68·³,1460,1661,3121
¤g«°°Ï,112,3,69·³,1358,1533,2891
¤g«°°Ï,112,3,70·³,1171,1351,2522
¤g«°°Ï,112,3,71·³,1147,1346,2493
¤g«°°Ï,112,3,72·³,970,1082,2052
¤g«°°Ï,112,3,73·³,876,884,1760
¤g«°°Ï,112,3,74·³,682,771,1453
¤g«°°Ï,112,3,75·³,593,638,1231
¤g«°°Ï,112,3,76·³,475,488,963
¤g«°°Ï,112,3,77·³,330,382,712
¤g«°°Ï,112,3,78·³,366,430,796
¤g«°°Ï,112,3,79·³,342,408,750
¤g«°°Ï,112,3,80·³,303,376,679
¤g«°°Ï,112,3,81·³,271,373,644
¤g«°°Ï,112,3,82·³,245,326,571
¤g«°°Ï,112,3,83·³,172,296,468
¤g«°°Ï,112,3,84·³,185,243,428
¤g«°°Ï,112,3,85·³,131,195,326
¤g«°°Ï,112,3,86·³,111,198,309
¤g«°°Ï,112,3,87·³,92,150,242
¤g«°°Ï,112,3,88·³,92,137,229
¤g«°°Ï,112,3,89·³,61,113,174
¤g«°°Ï,112,3,90·³,60,85,145
¤g«°°Ï,112,3,91·³,71,77,148
¤g«°°Ï,112,3,92·³,46,73,119
¤g«°°Ï,112,3,93·³,45,46,91
¤g«°°Ï,112,3,94·³,35,35,70
¤g«°°Ï,112,3,95·³,27,27,54
¤g«°°Ï,112,3,96·³,28,16,44
¤g«°°Ï,112,3,97·³,17,14,31
¤g«°°Ï,112,3,98·³,8,10,18
¤g«°°Ï,112,3,99·³,4,10,14
¤g«°°Ï,112,3,100·³¥H¤W,16,8,24
Á`­p,,,,116950,121718,238668


              
