¦æ¬F°Ï,¦~,¤ë,¦~ÄÖ,¨k,¤k,¦X­p
¤g«°°Ï,112,12,0·³,592,579,1171
¤g«°°Ï,112,12,1·³,748,697,1445
¤g«°°Ï,112,12,2·³,803,810,1613
¤g«°°Ï,112,12,3·³,906,813,1719
¤g«°°Ï,112,12,4·³,964,911,1875
¤g«°°Ï,112,12,5·³,977,949,1926
¤g«°°Ï,112,12,6·³,1018,979,1997
¤g«°°Ï,112,12,7·³,1039,1041,2080
¤g«°°Ï,112,12,8·³,1157,1039,2196
¤g«°°Ï,112,12,9·³,1129,1058,2187
¤g«°°Ï,112,12,10·³,1001,923,1924
¤g«°°Ï,112,12,11·³,1260,1086,2346
¤g«°°Ï,112,12,12·³,1022,963,1985
¤g«°°Ï,112,12,13·³,817,741,1558
¤g«°°Ï,112,12,14·³,946,898,1844
¤g«°°Ï,112,12,15·³,1019,935,1954
¤g«°°Ï,112,12,16·³,1020,926,1946
¤g«°°Ï,112,12,17·³,1016,968,1984
¤g«°°Ï,112,12,18·³,1014,944,1958
¤g«°°Ï,112,12,19·³,1118,995,2113
¤g«°°Ï,112,12,20·³,1100,1015,2115
¤g«°°Ï,112,12,21·³,1206,1089,2295
¤g«°°Ï,112,12,22·³,1358,1217,2575
¤g«°°Ï,112,12,23·³,1666,1557,3223
¤g«°°Ï,112,12,24·³,1616,1379,2995
¤g«°°Ï,112,12,25·³,1411,1358,2769
¤g«°°Ï,112,12,26·³,1782,1659,3441
¤g«°°Ï,112,12,27·³,1833,1676,3509
¤g«°°Ï,112,12,28·³,1846,1744,3590
¤g«°°Ï,112,12,29·³,1870,1707,3577
¤g«°°Ï,112,12,30·³,1989,1743,3732
¤g«°°Ï,112,12,31·³,1878,1756,3634
¤g«°°Ï,112,12,32·³,1892,1816,3708
¤g«°°Ï,112,12,33·³,2043,1858,3901
¤g«°°Ï,112,12,34·³,1866,1764,3630
¤g«°°Ï,112,12,35·³,2027,1854,3881
¤g«°°Ï,112,12,36·³,1861,1692,3553
¤g«°°Ï,112,12,37·³,1672,1595,3267
¤g«°°Ï,112,12,38·³,2007,1906,3913
¤g«°°Ï,112,12,39·³,2039,2037,4076
¤g«°°Ï,112,12,40·³,2079,2119,4198
¤g«°°Ï,112,12,41·³,2256,2172,4428
¤g«°°Ï,112,12,42·³,2193,2241,4434
¤g«°°Ï,112,12,43·³,2113,2195,4308
¤g«°°Ï,112,12,44·³,2188,2232,4420
¤g«°°Ï,112,12,45·³,2076,2046,4122
¤g«°°Ï,112,12,46·³,1889,2039,3928
¤g«°°Ï,112,12,47·³,2043,2229,4272
¤g«°°Ï,112,12,48·³,1763,1845,3608
¤g«°°Ï,112,12,49·³,1623,1819,3442
¤g«°°Ï,112,12,50·³,1601,1793,3394
¤g«°°Ï,112,12,51·³,1629,1806,3435
¤g«°°Ï,112,12,52·³,1626,1846,3472
¤g«°°Ï,112,12,53·³,1592,1882,3474
¤g«°°Ï,112,12,54·³,1692,1983,3675
¤g«°°Ï,112,12,55·³,1708,1998,3706
¤g«°°Ï,112,12,56·³,1545,1964,3509
¤g«°°Ï,112,12,57·³,1718,2160,3878
¤g«°°Ï,112,12,58·³,1723,2276,3999
¤g«°°Ï,112,12,59·³,1831,2216,4047
¤g«°°Ï,112,12,60·³,1897,2335,4232
¤g«°°Ï,112,12,61·³,1879,2223,4102
¤g«°°Ï,112,12,62·³,1766,2122,3888
¤g«°°Ï,112,12,63·³,1738,2196,3934
¤g«°°Ï,112,12,64·³,1735,2037,3772
¤g«°°Ï,112,12,65·³,1678,2068,3746
¤g«°°Ï,112,12,66·³,1483,1789,3272
¤g«°°Ï,112,12,67·³,1626,1850,3476
¤g«°°Ï,112,12,68·³,1487,1745,3232
¤g«°°Ï,112,12,69·³,1406,1606,3012
¤g«°°Ï,112,12,70·³,1325,1498,2823
¤g«°°Ï,112,12,71·³,1123,1337,2460
¤g«°°Ï,112,12,72·³,1111,1333,2444
¤g«°°Ï,112,12,73·³,926,994,1920
¤g«°°Ï,112,12,74·³,811,851,1662
¤g«°°Ï,112,12,75·³,652,711,1363
¤g«°°Ï,112,12,76·³,538,592,1130
¤g«°°Ï,112,12,77·³,405,438,843
¤g«°°Ï,112,12,78·³,341,398,739
¤g«°°Ï,112,12,79·³,364,427,791
¤g«°°Ï,112,12,80·³,316,397,713
¤g«°°Ï,112,12,81·³,278,365,643
¤g«°°Ï,112,12,82·³,280,355,635
¤g«°°Ï,112,12,83·³,198,281,479
¤g«°°Ï,112,12,84·³,159,267,426
¤g«°°Ï,112,12,85·³,157,228,385
¤g«°°Ï,112,12,86·³,114,185,299
¤g«°°Ï,112,12,87·³,94,171,265
¤g«°°Ï,112,12,88·³,94,142,236
¤g«°°Ï,112,12,89·³,73,115,188
¤g«°°Ï,112,12,90·³,54,102,156
¤g«°°Ï,112,12,91·³,57,76,133
¤g«°°Ï,112,12,92·³,54,66,120
¤g«°°Ï,112,12,93·³,52,57,109
¤g«°°Ï,112,12,94·³,26,39,65
¤g«°°Ï,112,12,95·³,31,21,52
¤g«°°Ï,112,12,96·³,18,22,40
¤g«°°Ï,112,12,97·³,21,14,35
¤g«°°Ï,112,12,98·³,5,4,9
¤g«°°Ï,112,12,99·³,6,12,18
¤g«°°Ï,112,12,100·³¥H¤W,17,10,27
Á`­p,,,,117811,123017,240828


              
