行政區,年,月,年齡,男,女,合計
三峽區,112,9,0歲,314,303,617
三峽區,112,9,1歲,396,354,750
三峽區,112,9,2歲,437,369,806
三峽區,112,9,3歲,483,457,940
三峽區,112,9,4歲,532,488,1020
三峽區,112,9,5歲,535,498,1033
三峽區,112,9,6歲,565,526,1091
三峽區,112,9,7歲,644,552,1196
三峽區,112,9,8歲,643,596,1239
三峽區,112,9,9歲,561,543,1104
三峽區,112,9,10歲,617,529,1146
三峽區,112,9,11歲,608,595,1203
三峽區,112,9,12歲,553,533,1086
三峽區,112,9,13歲,548,446,994
三峽區,112,9,14歲,561,506,1067
三峽區,112,9,15歲,632,555,1187
三峽區,112,9,16歲,585,561,1146
三峽區,112,9,17歲,551,553,1104
三峽區,112,9,18歲,575,542,1117
三峽區,112,9,19歲,647,527,1174
三峽區,112,9,20歲,631,554,1185
三峽區,112,9,21歲,714,631,1345
三峽區,112,9,22歲,818,703,1521
三峽區,112,9,23歲,847,746,1593
三峽區,112,9,24歲,759,738,1497
三峽區,112,9,25歲,787,712,1499
三峽區,112,9,26歲,883,767,1650
三峽區,112,9,27歲,899,826,1725
三峽區,112,9,28歲,902,770,1672
三峽區,112,9,29歲,889,753,1642
三峽區,112,9,30歲,881,776,1657
三峽區,112,9,31歲,789,809,1598
三峽區,112,9,32歲,833,751,1584
三峽區,112,9,33歲,833,799,1632
三峽區,112,9,34歲,780,699,1479
三峽區,112,9,35歲,787,774,1561
三峽區,112,9,36歲,776,754,1530
三峽區,112,9,37歲,764,736,1500
三峽區,112,9,38歲,779,812,1591
三峽區,112,9,39歲,856,906,1762
三峽區,112,9,40歲,888,940,1828
三峽區,112,9,41歲,891,993,1884
三峽區,112,9,42歲,949,1000,1949
三峽區,112,9,43歲,907,987,1894
三峽區,112,9,44歲,945,1027,1972
三峽區,112,9,45歲,943,1085,2028
三峽區,112,9,46歲,959,1032,1991
三峽區,112,9,47歲,971,1023,1994
三峽區,112,9,48歲,870,924,1794
三峽區,112,9,49歲,939,911,1850
三峽區,112,9,50歲,890,919,1809
三峽區,112,9,51歲,839,916,1755
三峽區,112,9,52歲,884,952,1836
三峽區,112,9,53歲,909,983,1892
三峽區,112,9,54歲,855,967,1822
三峽區,112,9,55歲,876,935,1811
三峽區,112,9,56歲,926,942,1868
三峽區,112,9,57歲,879,949,1828
三峽區,112,9,58歲,949,951,1900
三峽區,112,9,59歲,951,939,1890
三峽區,112,9,60歲,858,926,1784
三峽區,112,9,61歲,827,933,1760
三峽區,112,9,62歲,826,848,1674
三峽區,112,9,63歲,815,847,1662
三峽區,112,9,64歲,815,830,1645
三峽區,112,9,65歲,674,735,1409
三峽區,112,9,66歲,680,714,1394
三峽區,112,9,67歲,721,729,1450
三峽區,112,9,68歲,633,673,1306
三峽區,112,9,69歲,561,603,1164
三峽區,112,9,70歲,549,545,1094
三峽區,112,9,71歲,543,616,1159
三峽區,112,9,72歲,490,556,1046
三峽區,112,9,73歲,344,395,739
三峽區,112,9,74歲,323,412,735
三峽區,112,9,75歲,303,345,648
三峽區,112,9,76歲,208,261,469
三峽區,112,9,77歲,166,198,364
三峽區,112,9,78歲,181,233,414
三峽區,112,9,79歲,197,262,459
三峽區,112,9,80歲,170,224,394
三峽區,112,9,81歲,172,228,400
三峽區,112,9,82歲,171,181,352
三峽區,112,9,83歲,143,213,356
三峽區,112,9,84歲,125,183,308
三峽區,112,9,85歲,111,158,269
三峽區,112,9,86歲,99,150,249
三峽區,112,9,87歲,69,126,195
三峽區,112,9,88歲,73,114,187
三峽區,112,9,89歲,47,92,139
三峽區,112,9,90歲,45,67,112
三峽區,112,9,91歲,49,56,105
三峽區,112,9,92歲,38,47,85
三峽區,112,9,93歲,38,41,79
三峽區,112,9,94歲,22,27,49
三峽區,112,9,95歲,18,20,38
三峽區,112,9,96歲,18,22,40
三峽區,112,9,97歲,10,16,26
三峽區,112,9,98歲,13,8,21
三峽區,112,9,99歲,3,10,13
三峽區,112,9,100歲以上,12,8,20
總計,,,,57574,58076,115650


              
