行政區,年,月,年齡,男,女,合計
三峽區,112,3,0歲,336,313,649
三峽區,112,3,1歲,404,365,769
三峽區,112,3,2歲,455,366,821
三峽區,112,3,3歲,486,490,976
三峽區,112,3,4歲,564,488,1052
三峽區,112,3,5歲,541,508,1049
三峽區,112,3,6歲,600,543,1143
三峽區,112,3,7歲,630,566,1196
三峽區,112,3,8歲,619,549,1168
三峽區,112,3,9歲,542,523,1065
三峽區,112,3,10歲,661,603,1264
三峽區,112,3,11歲,568,543,1111
三峽區,112,3,12歲,549,465,1014
三峽區,112,3,13歲,543,497,1040
三峽區,112,3,14歲,618,547,1165
三峽區,112,3,15歲,611,547,1158
三峽區,112,3,16歲,573,565,1138
三峽區,112,3,17歲,557,520,1077
三峽區,112,3,18歲,602,566,1168
三峽區,112,3,19歲,656,521,1177
三峽區,112,3,20歲,692,631,1323
三峽區,112,3,21歲,693,654,1347
三峽區,112,3,22歲,894,751,1645
三峽區,112,3,23歲,813,729,1542
三峽區,112,3,24歲,726,717,1443
三峽區,112,3,25歲,871,753,1624
三峽區,112,3,26歲,915,773,1688
三峽區,112,3,27歲,886,793,1679
三峽區,112,3,28歲,898,796,1694
三峽區,112,3,29歲,907,770,1677
三峽區,112,3,30歲,834,761,1595
三峽區,112,3,31歲,806,828,1634
三峽區,112,3,32歲,854,758,1612
三峽區,112,3,33歲,776,734,1510
三峽區,112,3,34歲,835,734,1569
三峽區,112,3,35歲,728,775,1503
三峽區,112,3,36歲,758,740,1498
三峽區,112,3,37歲,782,786,1568
三峽區,112,3,38歲,838,810,1648
三峽區,112,3,39歲,835,948,1783
三峽區,112,3,40歲,900,939,1839
三峽區,112,3,41歲,896,999,1895
三峽區,112,3,42歲,936,1018,1954
三峽區,112,3,43歲,962,954,1916
三峽區,112,3,44歲,903,1106,2009
三峽區,112,3,45歲,932,1012,1944
三峽區,112,3,46歲,1021,1059,2080
三峽區,112,3,47歲,920,935,1855
三峽區,112,3,48歲,913,943,1856
三峽區,112,3,49歲,891,888,1779
三峽區,112,3,50歲,870,938,1808
三峽區,112,3,51歲,868,890,1758
三峽區,112,3,52歲,881,1006,1887
三峽區,112,3,53歲,911,975,1886
三峽區,112,3,54歲,860,963,1823
三峽區,112,3,55歲,887,912,1799
三峽區,112,3,56歲,898,922,1820
三峽區,112,3,57歲,933,969,1902
三峽區,112,3,58歲,931,941,1872
三峽區,112,3,59歲,977,925,1902
三峽區,112,3,60歲,835,958,1793
三峽區,112,3,61歲,866,867,1733
三峽區,112,3,62歲,789,815,1604
三峽區,112,3,63歲,803,839,1642
三峽區,112,3,64歲,771,809,1580
三峽區,112,3,65歲,676,713,1389
三峽區,112,3,66歲,696,725,1421
三峽區,112,3,67歲,681,652,1333
三峽區,112,3,68歲,581,706,1287
三峽區,112,3,69歲,560,529,1089
三峽區,112,3,70歲,560,598,1158
三峽區,112,3,71歲,530,618,1148
三峽區,112,3,72歲,410,479,889
三峽區,112,3,73歲,337,405,742
三峽區,112,3,74歲,330,378,708
三峽區,112,3,75歲,259,300,559
三峽區,112,3,76歲,201,253,454
三峽區,112,3,77歲,152,202,354
三峽區,112,3,78歲,210,244,454
三峽區,112,3,79歲,189,246,435
三峽區,112,3,80歲,165,237,402
三峽區,112,3,81歲,183,210,393
三峽區,112,3,82歲,163,186,349
三峽區,112,3,83歲,127,203,330
三峽區,112,3,84歲,127,178,305
三峽區,112,3,85歲,112,157,269
三峽區,112,3,86歲,84,141,225
三峽區,112,3,87歲,85,128,213
三峽區,112,3,88歲,73,110,183
三峽區,112,3,89歲,45,87,132
三峽區,112,3,90歲,59,63,122
三峽區,112,3,91歲,41,59,100
三峽區,112,3,92歲,46,48,94
三峽區,112,3,93歲,35,41,76
三峽區,112,3,94歲,22,26,48
三峽區,112,3,95歲,23,21,44
三峽區,112,3,96歲,16,25,41
三峽區,112,3,97歲,13,13,26
三峽區,112,3,98歲,9,10,19
三峽區,112,3,99歲,4,8,12
三峽區,112,3,100歲以上,13,9,22
總計,,,,57627,57916,115543


              
