行政區,年,月,年齡,男,女,合計
三峽區,112,1,0歲,331,294,625
三峽區,112,1,1歲,410,376,786
三峽區,112,1,2歲,458,385,843
三峽區,112,1,3歲,500,498,998
三峽區,112,1,4歲,554,490,1044
三峽區,112,1,5歲,559,513,1072
三峽區,112,1,6歲,618,534,1152
三峽區,112,1,7歲,651,585,1236
三峽區,112,1,8歲,588,539,1127
三峽區,112,1,9歲,542,517,1059
三峽區,112,1,10歲,666,606,1272
三峽區,112,1,11歲,559,536,1095
三峽區,112,1,12歲,541,453,994
三峽區,112,1,13歲,552,508,1060
三峽區,112,1,14歲,607,561,1168
三峽區,112,1,15歲,606,563,1169
三峽區,112,1,16歲,574,532,1106
三峽區,112,1,17歲,554,544,1098
三峽區,112,1,18歲,632,551,1183
三峽區,112,1,19歲,655,526,1181
三峽區,112,1,20歲,686,633,1319
三峽區,112,1,21歲,742,646,1388
三峽區,112,1,22歲,906,779,1685
三峽區,112,1,23歲,791,721,1512
三峽區,112,1,24歲,738,713,1451
三峽區,112,1,25歲,857,772,1629
三峽區,112,1,26歲,937,789,1726
三峽區,112,1,27歲,904,778,1682
三峽區,112,1,28歲,871,791,1662
三峽區,112,1,29歲,918,765,1683
三峽區,112,1,30歲,815,795,1610
三峽區,112,1,31歲,822,785,1607
三峽區,112,1,32歲,839,796,1635
三峽區,112,1,33歲,777,705,1482
三峽區,112,1,34歲,821,769,1590
三峽區,112,1,35歲,742,771,1513
三峽區,112,1,36歲,743,706,1449
三峽區,112,1,37歲,780,802,1582
三峽區,112,1,38歲,861,829,1690
三峽區,112,1,39歲,861,962,1823
三峽區,112,1,40歲,873,941,1814
三峽區,112,1,41歲,898,988,1886
三峽區,112,1,42歲,940,1013,1953
三峽區,112,1,43歲,964,993,1957
三峽區,112,1,44歲,902,1070,1972
三峽區,112,1,45歲,935,997,1932
三峽區,112,1,46歲,1021,1086,2107
三峽區,112,1,47歲,899,927,1826
三峽區,112,1,48歲,915,916,1831
三峽區,112,1,49歲,895,906,1801
三峽區,112,1,50歲,859,925,1784
三峽區,112,1,51歲,871,921,1792
三峽區,112,1,52歲,910,981,1891
三峽區,112,1,53歲,859,991,1850
三峽區,112,1,54歲,883,976,1859
三峽區,112,1,55歲,886,891,1777
三峽區,112,1,56歲,909,944,1853
三峽區,112,1,57歲,944,981,1925
三峽區,112,1,58歲,937,913,1850
三峽區,112,1,59歲,945,931,1876
三峽區,112,1,60歲,840,943,1783
三峽區,112,1,61歲,876,840,1716
三峽區,112,1,62歲,792,857,1649
三峽區,112,1,63歲,802,822,1624
三峽區,112,1,64歲,722,741,1463
三峽區,112,1,65歲,680,752,1432
三峽區,112,1,66歲,718,705,1423
三峽區,112,1,67歲,659,676,1335
三峽區,112,1,68歲,579,663,1242
三峽區,112,1,69歲,553,540,1093
三峽區,112,1,70歲,563,598,1161
三峽區,112,1,71歲,505,591,1096
三峽區,112,1,72歲,397,466,863
三峽區,112,1,73歲,345,395,740
三峽區,112,1,74歲,312,369,681
三峽區,112,1,75歲,247,288,535
三峽區,112,1,76歲,184,226,410
三峽區,112,1,77歲,161,223,384
三峽區,112,1,78歲,211,230,441
三峽區,112,1,79歲,196,257,453
三峽區,112,1,80歲,171,238,409
三峽區,112,1,81歲,177,194,371
三峽區,112,1,82歲,159,205,364
三峽區,112,1,83歲,121,195,316
三峽區,112,1,84歲,121,171,292
三峽區,112,1,85歲,123,177,300
三峽區,112,1,86歲,77,122,199
三峽區,112,1,87歲,90,141,231
三峽區,112,1,88歲,65,101,166
三峽區,112,1,89歲,48,83,131
三峽區,112,1,90歲,57,62,119
三峽區,112,1,91歲,43,60,103
三峽區,112,1,92歲,49,47,96
三峽區,112,1,93歲,35,39,74
三峽區,112,1,94歲,23,23,46
三峽區,112,1,95歲,26,22,48
三峽區,112,1,96歲,15,24,39
三峽區,112,1,97歲,14,14,28
三峽區,112,1,98歲,7,11,18
三峽區,112,1,99歲,6,5,11
三峽區,112,1,100歲以上,12,9,21
總計,,,,57594,57834,115428


              
