行政區,年,月,年齡,男,女,合計
烏來區,112,6,0歲,26,28,54
烏來區,112,6,1歲,31,27,58
烏來區,112,6,2歲,29,28,57
烏來區,112,6,3歲,35,33,68
烏來區,112,6,4歲,28,33,61
烏來區,112,6,5歲,30,24,54
烏來區,112,6,6歲,24,18,42
烏來區,112,6,7歲,33,31,64
烏來區,112,6,8歲,31,36,67
烏來區,112,6,9歲,41,26,67
烏來區,112,6,10歲,20,31,51
烏來區,112,6,11歲,20,26,46
烏來區,112,6,12歲,12,20,32
烏來區,112,6,13歲,22,27,49
烏來區,112,6,14歲,29,30,59
烏來區,112,6,15歲,33,28,61
烏來區,112,6,16歲,29,22,51
烏來區,112,6,17歲,39,32,71
烏來區,112,6,18歲,36,29,65
烏來區,112,6,19歲,29,34,63
烏來區,112,6,20歲,42,24,66
烏來區,112,6,21歲,41,25,66
烏來區,112,6,22歲,30,44,74
烏來區,112,6,23歲,46,32,78
烏來區,112,6,24歲,39,41,80
烏來區,112,6,25歲,56,45,101
烏來區,112,6,26歲,46,49,95
烏來區,112,6,27歲,37,52,89
烏來區,112,6,28歲,44,47,91
烏來區,112,6,29歲,44,47,91
烏來區,112,6,30歲,45,66,111
烏來區,112,6,31歲,65,45,110
烏來區,112,6,32歲,44,39,83
烏來區,112,6,33歲,55,43,98
烏來區,112,6,34歲,39,52,91
烏來區,112,6,35歲,43,41,84
烏來區,112,6,36歲,36,51,87
烏來區,112,6,37歲,44,39,83
烏來區,112,6,38歲,38,52,90
烏來區,112,6,39歲,49,49,98
烏來區,112,6,40歲,59,41,100
烏來區,112,6,41歲,45,51,96
烏來區,112,6,42歲,53,53,106
烏來區,112,6,43歲,52,48,100
烏來區,112,6,44歲,44,64,108
烏來區,112,6,45歲,42,46,88
烏來區,112,6,46歲,35,54,89
烏來區,112,6,47歲,45,42,87
烏來區,112,6,48歲,39,58,97
烏來區,112,6,49歲,51,41,92
烏來區,112,6,50歲,37,53,90
烏來區,112,6,51歲,29,43,72
烏來區,112,6,52歲,41,42,83
烏來區,112,6,53歲,45,36,81
烏來區,112,6,54歲,30,41,71
烏來區,112,6,55歲,42,39,81
烏來區,112,6,56歲,43,53,96
烏來區,112,6,57歲,43,45,88
烏來區,112,6,58歲,48,41,89
烏來區,112,6,59歲,38,47,85
烏來區,112,6,60歲,56,54,110
烏來區,112,6,61歲,49,46,95
烏來區,112,6,62歲,44,50,94
烏來區,112,6,63歲,52,39,91
烏來區,112,6,64歲,39,59,98
烏來區,112,6,65歲,37,43,80
烏來區,112,6,66歲,46,48,94
烏來區,112,6,67歲,41,48,89
烏來區,112,6,68歲,40,49,89
烏來區,112,6,69歲,42,30,72
烏來區,112,6,70歲,37,44,81
烏來區,112,6,71歲,38,37,75
烏來區,112,6,72歲,29,44,73
烏來區,112,6,73歲,24,26,50
烏來區,112,6,74歲,25,28,53
烏來區,112,6,75歲,16,22,38
烏來區,112,6,76歲,12,14,26
烏來區,112,6,77歲,8,10,18
烏來區,112,6,78歲,10,11,21
烏來區,112,6,79歲,14,13,27
烏來區,112,6,80歲,11,15,26
烏來區,112,6,81歲,4,12,16
烏來區,112,6,82歲,11,10,21
烏來區,112,6,83歲,11,11,22
烏來區,112,6,84歲,8,13,21
烏來區,112,6,85歲,4,5,9
烏來區,112,6,86歲,6,10,16
烏來區,112,6,87歲,5,9,14
烏來區,112,6,88歲,5,7,12
烏來區,112,6,89歲,2,10,12
烏來區,112,6,90歲,1,3,4
烏來區,112,6,91歲,4,1,5
烏來區,112,6,92歲,0,2,2
烏來區,112,6,93歲,2,2,4
烏來區,112,6,94歲,0,2,2
烏來區,112,6,95歲,0,5,5
烏來區,112,6,96歲,0,1,1
烏來區,112,6,97歲,1,0,1
烏來區,112,6,98歲,0,0,0
烏來區,112,6,99歲,0,0,0
烏來區,112,6,100歲以上,0,0,0
總計,,,,3055,3217,6272


              
