行政區,年,月,年齡,男,女,合計
烏來區,112,12,0歲,28,26,54
烏來區,112,12,1歲,33,31,64
烏來區,112,12,2歲,23,24,47
烏來區,112,12,3歲,41,39,80
烏來區,112,12,4歲,32,27,59
烏來區,112,12,5歲,30,32,62
烏來區,112,12,6歲,34,27,61
烏來區,112,12,7歲,34,33,67
烏來區,112,12,8歲,35,31,66
烏來區,112,12,9歲,38,28,66
烏來區,112,12,10歲,26,29,55
烏來區,112,12,11歲,27,28,55
烏來區,112,12,12歲,22,27,49
烏來區,112,12,13歲,26,25,51
烏來區,112,12,14歲,24,37,61
烏來區,112,12,15歲,28,23,51
烏來區,112,12,16歲,32,26,58
烏來區,112,12,17歲,35,22,57
烏來區,112,12,18歲,43,36,79
烏來區,112,12,19歲,27,35,62
烏來區,112,12,20歲,34,23,57
烏來區,112,12,21歲,37,33,70
烏來區,112,12,22歲,36,36,72
烏來區,112,12,23歲,45,32,77
烏來區,112,12,24歲,37,37,74
烏來區,112,12,25歲,43,39,82
烏來區,112,12,26歲,53,45,98
烏來區,112,12,27歲,44,54,98
烏來區,112,12,28歲,39,52,91
烏來區,112,12,29歲,49,54,103
烏來區,112,12,30歲,40,55,95
烏來區,112,12,31歲,57,51,108
烏來區,112,12,32歲,59,43,102
烏來區,112,12,33歲,40,50,90
烏來區,112,12,34歲,56,39,95
烏來區,112,12,35歲,39,52,91
烏來區,112,12,36歲,32,50,82
烏來區,112,12,37歲,40,40,80
烏來區,112,12,38歲,46,49,95
烏來區,112,12,39歲,38,55,93
烏來區,112,12,40歲,66,39,105
烏來區,112,12,41歲,48,49,97
烏來區,112,12,42歲,48,62,110
烏來區,112,12,43歲,54,47,101
烏來區,112,12,44歲,44,60,104
烏來區,112,12,45歲,43,49,92
烏來區,112,12,46歲,41,53,94
烏來區,112,12,47歲,46,48,94
烏來區,112,12,48歲,34,50,84
烏來區,112,12,49歲,43,49,92
烏來區,112,12,50歲,45,55,100
烏來區,112,12,51歲,37,44,81
烏來區,112,12,52歲,32,47,79
烏來區,112,12,53歲,38,35,73
烏來區,112,12,54歲,46,42,88
烏來區,112,12,55歲,30,40,70
烏來區,112,12,56歲,43,40,83
烏來區,112,12,57歲,46,52,98
烏來區,112,12,58歲,45,39,84
烏來區,112,12,59歲,41,42,83
烏來區,112,12,60歲,47,52,99
烏來區,112,12,61歲,52,52,104
烏來區,112,12,62歲,43,37,80
烏來區,112,12,63歲,52,56,108
烏來區,112,12,64歲,47,51,98
烏來區,112,12,65歲,32,41,73
烏來區,112,12,66歲,40,47,87
烏來區,112,12,67歲,47,48,95
烏來區,112,12,68歲,39,57,96
烏來區,112,12,69歲,37,32,69
烏來區,112,12,70歲,45,41,86
烏來區,112,12,71歲,34,40,74
烏來區,112,12,72歲,36,38,74
烏來區,112,12,73歲,26,36,62
烏來區,112,12,74歲,23,29,52
烏來區,112,12,75歲,17,20,37
烏來區,112,12,76歲,17,20,37
烏來區,112,12,77歲,5,11,16
烏來區,112,12,78歲,12,11,23
烏來區,112,12,79歲,13,11,24
烏來區,112,12,80歲,10,15,25
烏來區,112,12,81歲,10,13,23
烏來區,112,12,82歲,9,12,21
烏來區,112,12,83歲,4,10,14
烏來區,112,12,84歲,12,10,22
烏來區,112,12,85歲,5,11,16
烏來區,112,12,86歲,5,8,13
烏來區,112,12,87歲,4,6,10
烏來區,112,12,88歲,6,9,15
烏來區,112,12,89歲,3,8,11
烏來區,112,12,90歲,2,7,9
烏來區,112,12,91歲,1,2,3
烏來區,112,12,92歲,3,0,3
烏來區,112,12,93歲,0,2,2
烏來區,112,12,94歲,2,1,3
烏來區,112,12,95歲,0,4,4
烏來區,112,12,96歲,0,3,3
烏來區,112,12,97歲,0,0,0
烏來區,112,12,98歲,0,0,0
烏來區,112,12,99歲,0,0,0
烏來區,112,12,100歲以上,0,0,0
總計,,,,3092,3268,6360


              
