行政區,年,月,年齡,男,女,合計
烏來區,112,9,0歲,28,29,57
烏來區,112,9,1歲,33,28,61
烏來區,112,9,2歲,27,25,52
烏來區,112,9,3歲,37,37,74
烏來區,112,9,4歲,31,34,65
烏來區,112,9,5歲,28,22,50
烏來區,112,9,6歲,31,24,55
烏來區,112,9,7歲,33,30,63
烏來區,112,9,8歲,33,34,67
烏來區,112,9,9歲,46,30,76
烏來區,112,9,10歲,16,29,45
烏來區,112,9,11歲,22,27,49
烏來區,112,9,12歲,19,23,42
烏來區,112,9,13歲,21,28,49
烏來區,112,9,14歲,24,32,56
烏來區,112,9,15歲,33,25,58
烏來區,112,9,16歲,29,25,54
烏來區,112,9,17歲,36,22,58
烏來區,112,9,18歲,42,39,81
烏來區,112,9,19歲,27,33,60
烏來區,112,9,20歲,36,22,58
烏來區,112,9,21歲,40,28,68
烏來區,112,9,22歲,37,38,75
烏來區,112,9,23歲,43,34,77
烏來區,112,9,24歲,39,36,75
烏來區,112,9,25歲,46,47,93
烏來區,112,9,26歲,55,43,98
烏來區,112,9,27歲,37,52,89
烏來區,112,9,28歲,39,55,94
烏來區,112,9,29歲,48,50,98
烏來區,112,9,30歲,42,61,103
烏來區,112,9,31歲,59,48,107
烏來區,112,9,32歲,57,36,93
烏來區,112,9,33歲,42,51,93
烏來區,112,9,34歲,52,43,95
烏來區,112,9,35歲,35,45,80
烏來區,112,9,36歲,38,52,90
烏來區,112,9,37歲,39,41,80
烏來區,112,9,38歲,49,54,103
烏來區,112,9,39歲,37,45,82
烏來區,112,9,40歲,63,45,108
烏來區,112,9,41歲,42,53,95
烏來區,112,9,42歲,58,53,111
烏來區,112,9,43歲,50,45,95
烏來區,112,9,44歲,44,66,110
烏來區,112,9,45歲,44,50,94
烏來區,112,9,46歲,38,52,90
烏來區,112,9,47歲,49,45,94
烏來區,112,9,48歲,33,49,82
烏來區,112,9,49歲,48,45,93
烏來區,112,9,50歲,42,55,97
烏來區,112,9,51歲,32,48,80
烏來區,112,9,52歲,34,41,75
烏來區,112,9,53歲,44,36,80
烏來區,112,9,54歲,37,44,81
烏來區,112,9,55歲,36,38,74
烏來區,112,9,56歲,48,48,96
烏來區,112,9,57歲,42,49,91
烏來區,112,9,58歲,42,39,81
烏來區,112,9,59歲,46,46,92
烏來區,112,9,60歲,47,54,101
烏來區,112,9,61歲,56,43,99
烏來區,112,9,62歲,41,45,86
烏來區,112,9,63歲,50,48,98
烏來區,112,9,64歲,45,54,99
烏來區,112,9,65歲,34,43,77
烏來區,112,9,66歲,40,43,83
烏來區,112,9,67歲,43,52,95
烏來區,112,9,68歲,38,55,93
烏來區,112,9,69歲,42,31,73
烏來區,112,9,70歲,41,41,82
烏來區,112,9,71歲,35,40,75
烏來區,112,9,72歲,33,43,76
烏來區,112,9,73歲,24,32,56
烏來區,112,9,74歲,24,24,48
烏來區,112,9,75歲,20,24,44
烏來區,112,9,76歲,11,16,27
烏來區,112,9,77歲,8,9,17
烏來區,112,9,78歲,11,7,18
烏來區,112,9,79歲,13,14,27
烏來區,112,9,80歲,9,18,27
烏來區,112,9,81歲,8,10,18
烏來區,112,9,82歲,12,11,23
烏來區,112,9,83歲,8,10,18
烏來區,112,9,84歲,8,12,20
烏來區,112,9,85歲,5,6,11
烏來區,112,9,86歲,4,9,13
烏來區,112,9,87歲,6,9,15
烏來區,112,9,88歲,4,9,13
烏來區,112,9,89歲,4,8,12
烏來區,112,9,90歲,1,4,5
烏來區,112,9,91歲,3,2,5
烏來區,112,9,92歲,1,0,1
烏來區,112,9,93歲,2,3,5
烏來區,112,9,94歲,0,2,2
烏來區,112,9,95歲,0,4,4
烏來區,112,9,96歲,0,2,2
烏來區,112,9,97歲,0,0,0
烏來區,112,9,98歲,0,0,0
烏來區,112,9,99歲,0,0,0
烏來區,112,9,100歲以上,0,0,0
總計,,,,3069,3241,6310


              
