行政區,年,月,年齡,男,女,合計
烏來區,112,3,0歲,32,30,62
烏來區,112,3,1歲,25,29,54
烏來區,112,3,2歲,35,34,69
烏來區,112,3,3歲,33,28,61
烏來區,112,3,4歲,30,37,67
烏來區,112,3,5歲,31,25,56
烏來區,112,3,6歲,26,22,48
烏來區,112,3,7歲,33,33,66
烏來區,112,3,8歲,28,30,58
烏來區,112,3,9歲,36,27,63
烏來區,112,3,10歲,24,30,54
烏來區,112,3,11歲,18,23,41
烏來區,112,3,12歲,15,28,43
烏來區,112,3,13歲,21,38,59
烏來區,112,3,14歲,30,22,52
烏來區,112,3,15歲,28,25,53
烏來區,112,3,16歲,37,20,57
烏來區,112,3,17歲,38,36,74
烏來區,112,3,18歲,35,33,68
烏來區,112,3,19歲,30,29,59
烏來區,112,3,20歲,38,24,62
烏來區,112,3,21歲,44,34,78
烏來區,112,3,22歲,32,35,67
烏來區,112,3,23歲,45,41,86
烏來區,112,3,24歲,46,34,80
烏來區,112,3,25歲,53,45,98
烏來區,112,3,26歲,42,52,94
烏來區,112,3,27歲,41,50,91
烏來區,112,3,28歲,48,48,96
烏來區,112,3,29歲,40,49,89
烏來區,112,3,30歲,48,61,109
烏來區,112,3,31歲,63,41,104
烏來區,112,3,32歲,45,46,91
烏來區,112,3,33歲,56,42,98
烏來區,112,3,34歲,42,46,88
烏來區,112,3,35歲,37,57,94
烏來區,112,3,36歲,33,42,75
烏來區,112,3,37歲,52,43,95
烏來區,112,3,38歲,32,53,85
烏來區,112,3,39歲,59,44,103
烏來區,112,3,40歲,54,45,99
烏來區,112,3,41歲,42,57,99
烏來區,112,3,42歲,56,49,105
烏來區,112,3,43歲,44,52,96
烏來區,112,3,44歲,48,57,105
烏來區,112,3,45歲,37,51,88
烏來區,112,3,46歲,45,51,96
烏來區,112,3,47歲,43,49,92
烏來區,112,3,48歲,37,54,91
烏來區,112,3,49歲,48,49,97
烏來區,112,3,50歲,37,42,79
烏來區,112,3,51歲,31,51,82
烏來區,112,3,52歲,36,37,73
烏來區,112,3,53歲,51,33,84
烏來區,112,3,54歲,27,50,77
烏來區,112,3,55歲,43,33,76
烏來區,112,3,56歲,43,56,99
烏來區,112,3,57歲,47,41,88
烏來區,112,3,58歲,42,43,85
烏來區,112,3,59歲,40,50,90
烏來區,112,3,60歲,55,52,107
烏來區,112,3,61歲,51,47,98
烏來區,112,3,62歲,46,49,95
烏來區,112,3,63歲,47,43,90
烏來區,112,3,64歲,36,54,90
烏來區,112,3,65歲,39,42,81
烏來區,112,3,66歲,48,51,99
烏來區,112,3,67歲,41,51,92
烏來區,112,3,68歲,45,43,88
烏來區,112,3,69歲,42,32,74
烏來區,112,3,70歲,37,45,82
烏來區,112,3,71歲,36,35,71
烏來區,112,3,72歲,30,41,71
烏來區,112,3,73歲,21,24,45
烏來區,112,3,74歲,21,25,46
烏來區,112,3,75歲,20,25,45
烏來區,112,3,76歲,8,12,20
烏來區,112,3,77歲,8,9,17
烏來區,112,3,78歲,15,11,26
烏來區,112,3,79歲,10,15,25
烏來區,112,3,80歲,11,15,26
烏來區,112,3,81歲,6,9,15
烏來區,112,3,82歲,11,12,23
烏來區,112,3,83歲,10,10,20
烏來區,112,3,84歲,8,13,21
烏來區,112,3,85歲,4,7,11
烏來區,112,3,86歲,4,8,12
烏來區,112,3,87歲,5,11,16
烏來區,112,3,88歲,5,5,10
烏來區,112,3,89歲,2,9,11
烏來區,112,3,90歲,2,3,5
烏來區,112,3,91歲,4,1,5
烏來區,112,3,92歲,0,2,2
烏來區,112,3,93歲,2,2,4
烏來區,112,3,94歲,0,3,3
烏來區,112,3,95歲,0,5,5
烏來區,112,3,96歲,1,0,1
烏來區,112,3,97歲,0,0,0
烏來區,112,3,98歲,0,0,0
烏來區,112,3,99歲,0,0,0
烏來區,112,3,100歲以上,0,0,0
總計,,,,3063,3237,6300


              
