行政區,年,月,年齡,男,女,合計
烏來區,112,5,0歲,26,29,55
烏來區,112,5,1歲,32,28,60
烏來區,112,5,2歲,30,30,60
烏來區,112,5,3歲,34,32,66
烏來區,112,5,4歲,31,33,64
烏來區,112,5,5歲,31,24,55
烏來區,112,5,6歲,17,20,37
烏來區,112,5,7歲,37,31,68
烏來區,112,5,8歲,32,32,64
烏來區,112,5,9歲,35,27,62
烏來區,112,5,10歲,24,31,55
烏來區,112,5,11歲,17,26,43
烏來區,112,5,12歲,11,20,31
烏來區,112,5,13歲,22,32,54
烏來區,112,5,14歲,31,27,58
烏來區,112,5,15歲,31,25,56
烏來區,112,5,16歲,32,21,53
烏來區,112,5,17歲,37,34,71
烏來區,112,5,18歲,38,30,68
烏來區,112,5,19歲,30,34,64
烏來區,112,5,20歲,38,22,60
烏來區,112,5,21歲,43,27,70
烏來區,112,5,22歲,32,46,78
烏來區,112,5,23歲,44,33,77
烏來區,112,5,24歲,43,37,80
烏來區,112,5,25歲,55,44,99
烏來區,112,5,26歲,44,51,95
烏來區,112,5,27歲,36,51,87
烏來區,112,5,28歲,45,49,94
烏來區,112,5,29歲,42,49,91
烏來區,112,5,30歲,46,63,109
烏來區,112,5,31歲,66,43,109
烏來區,112,5,32歲,42,42,84
烏來區,112,5,33歲,54,45,99
烏來區,112,5,34歲,41,49,90
烏來區,112,5,35歲,43,44,87
烏來區,112,5,36歲,33,48,81
烏來區,112,5,37歲,45,40,85
烏來區,112,5,38歲,39,56,95
烏來區,112,5,39歲,50,44,94
烏來區,112,5,40歲,59,44,103
烏來區,112,5,41歲,44,56,100
烏來區,112,5,42歲,55,45,100
烏來區,112,5,43歲,49,46,95
烏來區,112,5,44歲,46,63,109
烏來區,112,5,45歲,40,47,87
烏來區,112,5,46歲,36,54,90
烏來區,112,5,47歲,46,47,93
烏來區,112,5,48歲,38,55,93
烏來區,112,5,49歲,51,40,91
烏來區,112,5,50歲,35,54,89
烏來區,112,5,51歲,28,45,73
烏來區,112,5,52歲,43,37,80
烏來區,112,5,53歲,45,38,83
烏來區,112,5,54歲,29,42,71
烏來區,112,5,55歲,43,37,80
烏來區,112,5,56歲,44,53,97
烏來區,112,5,57歲,45,48,93
烏來區,112,5,58歲,43,37,80
烏來區,112,5,59歲,38,52,90
烏來區,112,5,60歲,58,51,109
烏來區,112,5,61歲,49,47,96
烏來區,112,5,62歲,46,49,95
烏來區,112,5,63歲,49,45,94
烏來區,112,5,64歲,39,55,94
烏來區,112,5,65歲,37,42,79
烏來區,112,5,66歲,49,49,98
烏來區,112,5,67歲,40,50,90
烏來區,112,5,68歲,44,43,87
烏來區,112,5,69歲,40,35,75
烏來區,112,5,70歲,37,44,81
烏來區,112,5,71歲,38,34,72
烏來區,112,5,72歲,28,44,72
烏來區,112,5,73歲,24,24,48
烏來區,112,5,74歲,25,27,52
烏來區,112,5,75歲,17,24,41
烏來區,112,5,76歲,10,13,23
烏來區,112,5,77歲,8,10,18
烏來區,112,5,78歲,13,10,23
烏來區,112,5,79歲,12,14,26
烏來區,112,5,80歲,11,14,25
烏來區,112,5,81歲,6,12,18
烏來區,112,5,82歲,12,10,22
烏來區,112,5,83歲,9,11,20
烏來區,112,5,84歲,6,13,19
烏來區,112,5,85歲,5,6,11
烏來區,112,5,86歲,5,10,15
烏來區,112,5,87歲,5,8,13
烏來區,112,5,88歲,5,7,12
烏來區,112,5,89歲,2,10,12
烏來區,112,5,90歲,1,3,4
烏來區,112,5,91歲,4,1,5
烏來區,112,5,92歲,0,2,2
烏來區,112,5,93歲,2,2,4
烏來區,112,5,94歲,0,3,3
烏來區,112,5,95歲,0,5,5
烏來區,112,5,96歲,1,0,1
烏來區,112,5,97歲,0,0,0
烏來區,112,5,98歲,0,0,0
烏來區,112,5,99歲,0,0,0
烏來區,112,5,100歲以上,0,0,0
總計,,,,3053,3216,6269<!DOCTYPE HTML PUBLIC "-//IETF//DTD HTML 2.0//EN">
<html><head>
<title>503 Service Unavailable</title>
</head><body>
<h1>Service Unavailable</h1>
<p>The server is temporarily unable to service your
request due to maintenance downtime or capacity
problems. Please try again later.</p>
<p>Additionally, a 503 Service Unavailable
error was encountered while trying to use an ErrorDocument to handle the request.</p>
</body></html>
