行政區,年,月,年齡,男,女,合計
烏來區,112,10,0歲,28,28,56
烏來區,112,10,1歲,35,29,64
烏來區,112,10,2歲,27,22,49
烏來區,112,10,3歲,38,42,80
烏來區,112,10,4歲,30,31,61
烏來區,112,10,5歲,30,27,57
烏來區,112,10,6歲,31,21,52
烏來區,112,10,7歲,31,31,62
烏來區,112,10,8歲,33,33,66
烏來區,112,10,9歲,45,31,76
烏來區,112,10,10歲,21,27,48
烏來區,112,10,11歲,23,26,49
烏來區,112,10,12歲,19,29,48
烏來區,112,10,13歲,22,27,49
烏來區,112,10,14歲,24,32,56
烏來區,112,10,15歲,31,23,54
烏來區,112,10,16歲,31,28,59
烏來區,112,10,17歲,33,20,53
烏來區,112,10,18歲,44,37,81
烏來區,112,10,19歲,25,32,57
烏來區,112,10,20歲,38,26,64
烏來區,112,10,21歲,39,30,69
烏來區,112,10,22歲,39,36,75
烏來區,112,10,23歲,41,35,76
烏來區,112,10,24歲,37,36,73
烏來區,112,10,25歲,45,43,88
烏來區,112,10,26歲,55,43,98
烏來區,112,10,27歲,39,58,97
烏來區,112,10,28歲,36,51,87
烏來區,112,10,29歲,52,50,102
烏來區,112,10,30歲,35,56,91
烏來區,112,10,31歲,62,54,116
烏來區,112,10,32歲,58,38,96
烏來區,112,10,33歲,39,49,88
烏來區,112,10,34歲,55,43,98
烏來區,112,10,35歲,37,48,85
烏來區,112,10,36歲,36,50,86
烏來區,112,10,37歲,42,40,82
烏來區,112,10,38歲,44,53,97
烏來區,112,10,39歲,38,51,89
烏來區,112,10,40歲,63,40,103
烏來區,112,10,41歲,49,48,97
烏來區,112,10,42歲,52,58,110
烏來區,112,10,43歲,53,46,99
烏來區,112,10,44歲,44,65,109
烏來區,112,10,45歲,42,49,91
烏來區,112,10,46歲,42,51,93
烏來區,112,10,47歲,47,49,96
烏來區,112,10,48歲,34,45,79
烏來區,112,10,49歲,43,49,92
烏來區,112,10,50歲,44,57,101
烏來區,112,10,51歲,35,44,79
烏來區,112,10,52歲,32,47,79
烏來區,112,10,53歲,40,33,73
烏來區,112,10,54歲,41,42,83
烏來區,112,10,55歲,36,40,76
烏來區,112,10,56歲,44,41,85
烏來區,112,10,57歲,45,54,99
烏來區,112,10,58歲,45,41,86
烏來區,112,10,59歲,44,45,89
烏來區,112,10,60歲,46,49,95
烏來區,112,10,61歲,57,50,107
烏來區,112,10,62歲,39,43,82
烏來區,112,10,63歲,54,50,104
烏來區,112,10,64歲,46,55,101
烏來區,112,10,65歲,32,39,71
烏來區,112,10,66歲,39,45,84
烏來區,112,10,67歲,47,52,99
烏來區,112,10,68歲,38,55,93
烏來區,112,10,69歲,38,33,71
烏來區,112,10,70歲,44,39,83
烏來區,112,10,71歲,35,42,77
烏來區,112,10,72歲,32,38,70
烏來區,112,10,73歲,26,37,63
烏來區,112,10,74歲,24,22,46
烏來區,112,10,75歲,17,23,40
烏來區,112,10,76歲,14,20,34
烏來區,112,10,77歲,8,8,16
烏來區,112,10,78歲,11,9,20
烏來區,112,10,79歲,12,13,25
烏來區,112,10,80歲,10,18,28
烏來區,112,10,81歲,9,9,18
烏來區,112,10,82歲,12,12,24
烏來區,112,10,83歲,4,11,15
烏來區,112,10,84歲,11,10,21
烏來區,112,10,85歲,5,8,13
烏來區,112,10,86歲,4,9,13
烏來區,112,10,87歲,4,9,13
烏來區,112,10,88歲,6,8,14
烏來區,112,10,89歲,4,8,12
烏來區,112,10,90歲,1,5,6
烏來區,112,10,91歲,3,2,5
烏來區,112,10,92歲,1,0,1
烏來區,112,10,93歲,2,3,5
烏來區,112,10,94歲,0,1,1
烏來區,112,10,95歲,0,4,4
烏來區,112,10,96歲,0,2,2
烏來區,112,10,97歲,0,0,0
烏來區,112,10,98歲,0,0,0
烏來區,112,10,99歲,0,0,0
烏來區,112,10,100歲以上,0,0,0
總計,,,,3078,3251,6329


              
