行政區,年,月,年齡,男,女,合計
新店區,112,1,0歲,700,690,1390
新店區,112,1,1歲,899,847,1746
新店區,112,1,2歲,870,818,1688
新店區,112,1,3歲,923,881,1804
新店區,112,1,4歲,898,884,1782
新店區,112,1,5歲,952,852,1804
新店區,112,1,6歲,1078,1005,2083
新店區,112,1,7歲,1077,1007,2084
新店區,112,1,8歲,1026,932,1958
新店區,112,1,9歲,927,945,1872
新店區,112,1,10歲,1058,1017,2075
新店區,112,1,11歲,854,821,1675
新店區,112,1,12歲,773,715,1488
新店區,112,1,13歲,858,894,1752
新店區,112,1,14歲,966,933,1899
新店區,112,1,15歲,1093,1054,2147
新店區,112,1,16歲,1134,1037,2171
新店區,112,1,17歲,1046,1076,2122
新店區,112,1,18歲,1233,1114,2347
新店區,112,1,19歲,1312,1239,2551
新店區,112,1,20歲,1413,1352,2765
新店區,112,1,21歲,1509,1381,2890
新店區,112,1,22歲,1778,1713,3491
新店區,112,1,23歲,1714,1685,3399
新店區,112,1,24歲,1677,1574,3251
新店區,112,1,25歲,2008,1834,3842
新店區,112,1,26歲,2059,1857,3916
新店區,112,1,27歲,2072,1972,4044
新店區,112,1,28歲,2009,2031,4040
新店區,112,1,29歲,2082,1987,4069
新店區,112,1,30歲,2038,1903,3941
新店區,112,1,31歲,2025,1948,3973
新店區,112,1,32歲,2151,1924,4075
新店區,112,1,33歲,1960,1820,3780
新店區,112,1,34歲,2010,2030,4040
新店區,112,1,35歲,1804,1786,3590
新店區,112,1,36歲,1770,1688,3458
新店區,112,1,37歲,2006,1980,3986
新店區,112,1,38歲,2119,2206,4325
新店區,112,1,39歲,2134,2128,4262
新店區,112,1,40歲,2159,2304,4463
新店區,112,1,41歲,2300,2293,4593
新店區,112,1,42歲,2246,2250,4496
新店區,112,1,43歲,2242,2396,4638
新店區,112,1,44歲,2242,2357,4599
新店區,112,1,45歲,2043,2299,4342
新店區,112,1,46歲,2461,2619,5080
新店區,112,1,47歲,2020,2414,4434
新店區,112,1,48歲,2135,2384,4519
新店區,112,1,49歲,2269,2497,4766
新店區,112,1,50歲,2272,2548,4820
新店區,112,1,51歲,2411,2548,4959
新店區,112,1,52歲,2350,2667,5017
新店區,112,1,53歲,2537,2834,5371
新店區,112,1,54歲,2528,2849,5377
新店區,112,1,55歲,2363,2695,5058
新店區,112,1,56歲,2404,2721,5125
新店區,112,1,57歲,2496,2841,5337
新店區,112,1,58歲,2536,2826,5362
新店區,112,1,59歲,2427,2979,5406
新店區,112,1,60歲,2489,2916,5405
新店區,112,1,61歲,2279,2781,5060
新店區,112,1,62歲,2339,2822,5161
新店區,112,1,63歲,2285,2748,5033
新店區,112,1,64歲,2262,2664,4926
新店區,112,1,65歲,2101,2608,4709
新店區,112,1,66歲,2190,2592,4782
新店區,112,1,67歲,2256,2603,4859
新店區,112,1,68歲,2061,2538,4599
新店區,112,1,69歲,1960,2445,4405
新店區,112,1,70歲,1893,2380,4273
新店區,112,1,71歲,1880,2250,4130
新店區,112,1,72歲,1588,2007,3595
新店區,112,1,73歲,1437,1809,3246
新店區,112,1,74歲,1169,1575,2744
新店區,112,1,75歲,1057,1417,2474
新店區,112,1,76歲,757,1133,1890
新店區,112,1,77歲,655,910,1565
新店區,112,1,78歲,679,972,1651
新店區,112,1,79歲,697,993,1690
新店區,112,1,80歲,592,882,1474
新店區,112,1,81歲,587,846,1433
新店區,112,1,82歲,466,802,1268
新店區,112,1,83歲,404,718,1122
新店區,112,1,84歲,359,547,906
新店區,112,1,85歲,298,540,838
新店區,112,1,86歲,264,489,753
新店區,112,1,87歲,235,408,643
新店區,112,1,88歲,197,349,546
新店區,112,1,89歲,219,279,498
新店區,112,1,90歲,202,246,448
新店區,112,1,91歲,219,234,453
新店區,112,1,92歲,190,184,374
新店區,112,1,93歲,149,168,317
新店區,112,1,94歲,126,118,244
新店區,112,1,95歲,91,96,187
新店區,112,1,96歲,64,85,149
新店區,112,1,97歲,56,62,118
新店區,112,1,98歲,46,42,88
新店區,112,1,99歲,33,43,76
新店區,112,1,100歲以上,75,60,135
總計,,,,143362,156242,299604


              
