行政區,年,月,年齡,男,女,合計
新店區,112,3,0歲,713,702,1415
新店區,112,3,1歲,860,823,1683
新店區,112,3,2歲,885,809,1694
新店區,112,3,3歲,916,872,1788
新店區,112,3,4歲,869,871,1740
新店區,112,3,5歲,963,863,1826
新店區,112,3,6歲,1092,1016,2108
新店區,112,3,7歲,1055,1021,2076
新店區,112,3,8歲,1038,951,1989
新店區,112,3,9歲,937,919,1856
新店區,112,3,10歲,1043,1015,2058
新店區,112,3,11歲,878,848,1726
新店區,112,3,12歲,771,728,1499
新店區,112,3,13歲,853,871,1724
新店區,112,3,14歲,959,938,1897
新店區,112,3,15歲,1112,1052,2164
新店區,112,3,16歲,1116,1023,2139
新店區,112,3,17歲,1060,1094,2154
新店區,112,3,18歲,1239,1110,2349
新店區,112,3,19歲,1296,1215,2511
新店區,112,3,20歲,1402,1358,2760
新店區,112,3,21歲,1494,1354,2848
新店區,112,3,22歲,1713,1681,3394
新店區,112,3,23歲,1737,1707,3444
新店區,112,3,24歲,1673,1571,3244
新店區,112,3,25歲,1984,1803,3787
新店區,112,3,26歲,2040,1858,3898
新店區,112,3,27歲,2052,1982,4034
新店區,112,3,28歲,2030,2027,4057
新店區,112,3,29歲,2105,2013,4118
新店區,112,3,30歲,2048,1912,3960
新店區,112,3,31歲,2040,1929,3969
新店區,112,3,32歲,2100,1951,4051
新店區,112,3,33歲,2047,1871,3918
新店區,112,3,34歲,1981,2026,4007
新店區,112,3,35歲,1840,1794,3634
新店區,112,3,36歲,1736,1704,3440
新店區,112,3,37歲,2009,1955,3964
新店區,112,3,38歲,2110,2190,4300
新店區,112,3,39歲,2161,2162,4323
新店區,112,3,40歲,2161,2291,4452
新店區,112,3,41歲,2331,2322,4653
新店區,112,3,42歲,2251,2241,4492
新店區,112,3,43歲,2229,2404,4633
新店區,112,3,44歲,2216,2365,4581
新店區,112,3,45歲,2088,2310,4398
新店區,112,3,46歲,2446,2626,5072
新店區,112,3,47歲,2043,2401,4444
新店區,112,3,48歲,2150,2411,4561
新店區,112,3,49歲,2245,2484,4729
新店區,112,3,50歲,2286,2560,4846
新店區,112,3,51歲,2370,2560,4930
新店區,112,3,52歲,2338,2626,4964
新店區,112,3,53歲,2557,2806,5363
新店區,112,3,54歲,2542,2876,5418
新店區,112,3,55歲,2386,2723,5109
新店區,112,3,56歲,2404,2733,5137
新店區,112,3,57歲,2464,2786,5250
新店區,112,3,58歲,2590,2909,5499
新店區,112,3,59歲,2436,2916,5352
新店區,112,3,60歲,2540,2917,5457
新店區,112,3,61歲,2279,2908,5187
新店區,112,3,62歲,2313,2739,5052
新店區,112,3,63歲,2311,2773,5084
新店區,112,3,64歲,2332,2729,5061
新店區,112,3,65歲,2053,2610,4663
新店區,112,3,66歲,2168,2620,4788
新店區,112,3,67歲,2267,2625,4892
新店區,112,3,68歲,2082,2578,4660
新店區,112,3,69歲,2001,2532,4533
新店區,112,3,70歲,1928,2377,4305
新店區,112,3,71歲,1899,2325,4224
新店區,112,3,72歲,1638,2040,3678
新店區,112,3,73歲,1469,1874,3343
新店區,112,3,74歲,1267,1678,2945
新店區,112,3,75歲,1069,1443,2512
新店區,112,3,76歲,835,1197,2032
新店區,112,3,77歲,658,908,1566
新店區,112,3,78歲,666,988,1654
新店區,112,3,79歲,714,994,1708
新店區,112,3,80歲,627,884,1511
新店區,112,3,81歲,556,858,1414
新店區,112,3,82歲,493,792,1285
新店區,112,3,83歲,412,757,1169
新店區,112,3,84歲,357,551,908
新店區,112,3,85歲,284,547,831
新店區,112,3,86歲,277,489,766
新店區,112,3,87歲,227,425,652
新店區,112,3,88歲,199,351,550
新店區,112,3,89歲,218,291,509
新店區,112,3,90歲,193,239,432
新店區,112,3,91歲,206,226,432
新店區,112,3,92歲,191,183,374
新店區,112,3,93歲,156,157,313
新店區,112,3,94歲,116,115,231
新店區,112,3,95歲,92,112,204
新店區,112,3,96歲,61,73,134
新店區,112,3,97歲,53,65,118
新店區,112,3,98歲,39,36,75
新店區,112,3,99歲,37,43,80
新店區,112,3,100歲以上,75,61,136
總計,,,,143848,157049,300897


              
