行政區,年,月,年齡,男,女,合計
新店區,112,10,0歲,633,599,1232
新店區,112,10,1歲,782,772,1554
新店區,112,10,2歲,904,816,1720
新店區,112,10,3歲,908,830,1738
新店區,112,10,4歲,872,873,1745
新店區,112,10,5歲,916,886,1802
新店區,112,10,6歲,1003,978,1981
新店區,112,10,7歲,1079,1002,2081
新店區,112,10,8歲,1039,1000,2039
新店區,112,10,9歲,1033,928,1961
新店區,112,10,10歲,943,961,1904
新店區,112,10,11歲,972,928,1900
新店區,112,10,12歲,917,864,1781
新店區,112,10,13歲,852,824,1676
新店區,112,10,14歲,956,984,1940
新店區,112,10,15歲,1071,1031,2102
新店區,112,10,16歲,1170,1112,2282
新店區,112,10,17歲,1157,1123,2280
新店區,112,10,18歲,1153,1116,2269
新店區,112,10,19歲,1290,1155,2445
新店區,112,10,20歲,1353,1297,2650
新店區,112,10,21歲,1467,1364,2831
新店區,112,10,22歲,1595,1520,3115
新店區,112,10,23歲,1802,1695,3497
新店區,112,10,24歲,1690,1641,3331
新店區,112,10,25歲,1805,1712,3517
新店區,112,10,26歲,2010,1852,3862
新店區,112,10,27歲,2087,1956,4043
新店區,112,10,28歲,2077,1925,4002
新店區,112,10,29歲,2054,2069,4123
新店區,112,10,30歲,2092,2003,4095
新店區,112,10,31歲,2032,1920,3952
新店區,112,10,32歲,2073,1989,4062
新店區,112,10,33歲,2138,1940,4078
新店區,112,10,34歲,1960,1923,3883
新店區,112,10,35歲,1935,1920,3855
新店區,112,10,36歲,1839,1821,3660
新店區,112,10,37歲,1881,1847,3728
新店區,112,10,38歲,2078,2074,4152
新店區,112,10,39歲,2080,2209,4289
新店區,112,10,40歲,2184,2218,4402
新店區,112,10,41歲,2290,2368,4658
新店區,112,10,42歲,2342,2310,4652
新店區,112,10,43歲,2295,2364,4659
新店區,112,10,44歲,2251,2391,4642
新店區,112,10,45歲,2276,2422,4698
新店區,112,10,46歲,2192,2524,4716
新店區,112,10,47歲,2394,2577,4971
新店區,112,10,48歲,2035,2463,4498
新店區,112,10,49歲,2256,2460,4716
新店區,112,10,50歲,2309,2595,4904
新店區,112,10,51歲,2379,2564,4943
新店區,112,10,52歲,2397,2635,5032
新店區,112,10,53歲,2454,2826,5280
新店區,112,10,54歲,2561,2854,5415
新店區,112,10,55歲,2495,2845,5340
新店區,112,10,56歲,2397,2785,5182
新店區,112,10,57歲,2441,2726,5167
新店區,112,10,58歲,2548,2966,5514
新店區,112,10,59歲,2514,2825,5339
新店區,112,10,60歲,2491,3070,5561
新店區,112,10,61歲,2476,2934,5410
新店區,112,10,62歲,2301,2776,5077
新店區,112,10,63歲,2389,2803,5192
新店區,112,10,64歲,2301,2835,5136
新店區,112,10,65歲,2182,2664,4846
新店區,112,10,66歲,2087,2647,4734
新店區,112,10,67歲,2291,2702,4993
新店區,112,10,68歲,2211,2662,4873
新店區,112,10,69歲,2041,2536,4577
新店區,112,10,70歲,1946,2461,4407
新店區,112,10,71歲,1926,2420,4346
新店區,112,10,72歲,1876,2260,4136
新店區,112,10,73歲,1521,1966,3487
新店區,112,10,74歲,1396,1769,3165
新店區,112,10,75歲,1139,1556,2695
新店區,112,10,76歲,974,1380,2354
新店區,112,10,77歲,770,1076,1846
新店區,112,10,78歲,644,898,1542
新店區,112,10,79歲,701,1006,1707
新店區,112,10,80歲,682,955,1637
新店區,112,10,81歲,576,888,1464
新店區,112,10,82歲,550,803,1353
新店區,112,10,83歲,394,778,1172
新店區,112,10,84歲,379,650,1029
新店區,112,10,85歲,330,508,838
新店區,112,10,86歲,263,506,769
新店區,112,10,87歲,233,459,692
新店區,112,10,88歲,206,354,560
新店區,112,10,89歲,176,302,478
新店區,112,10,90歲,190,241,431
新店區,112,10,91歲,208,229,437
新店區,112,10,92歲,159,189,348
新店區,112,10,93歲,174,150,324
新店區,112,10,94歲,110,124,234
新店區,112,10,95歲,106,96,202
新店區,112,10,96歲,58,80,138
新店區,112,10,97歲,50,54,104
新店區,112,10,98歲,45,54,99
新店區,112,10,99歲,33,31,64
新店區,112,10,100歲以上,76,69,145
總計,,,,145369,159118,304487


              
