行政區,年,月,年齡,男,女,合計
新店區,112,8,0歲,646,659,1305
新店區,112,8,1歲,842,759,1601
新店區,112,8,2歲,880,815,1695
新店區,112,8,3歲,918,857,1775
新店區,112,8,4歲,859,882,1741
新店區,112,8,5歲,924,881,1805
新店區,112,8,6歲,1055,1022,2077
新店區,112,8,7歲,1061,1020,2081
新店區,112,8,8歲,1089,982,2071
新店區,112,8,9歲,986,894,1880
新店區,112,8,10歲,989,1012,2001
新店區,112,8,11歲,957,924,1881
新店區,112,8,12歲,839,813,1652
新店區,112,8,13歲,906,839,1745
新店區,112,8,14歲,929,968,1897
新店區,112,8,15歲,1098,1060,2158
新店區,112,8,16歲,1157,1093,2250
新店區,112,8,17歲,1128,1124,2252
新店區,112,8,18歲,1184,1122,2306
新店區,112,8,19歲,1270,1150,2420
新店區,112,8,20歲,1362,1324,2686
新店區,112,8,21歲,1523,1382,2905
新店區,112,8,22歲,1597,1544,3141
新店區,112,8,23歲,1781,1698,3479
新店區,112,8,24歲,1717,1643,3360
新店區,112,8,25歲,1868,1754,3622
新店區,112,8,26歲,2005,1811,3816
新店區,112,8,27歲,2075,2004,4079
新店區,112,8,28歲,2024,1955,3979
新店區,112,8,29歲,2089,2069,4158
新店區,112,8,30歲,2111,1952,4063
新店區,112,8,31歲,2056,1947,4003
新店區,112,8,32歲,2077,1961,4038
新店區,112,8,33歲,2077,1898,3975
新店區,112,8,34歲,1972,1976,3948
新店區,112,8,35歲,1880,1856,3736
新店區,112,8,36歲,1811,1810,3621
新店區,112,8,37歲,1936,1918,3854
新店區,112,8,38歲,2070,2092,4162
新店區,112,8,39歲,2162,2181,4343
新店區,112,8,40歲,2155,2274,4429
新店區,112,8,41歲,2283,2361,4644
新店區,112,8,42歲,2329,2261,4590
新店區,112,8,43歲,2273,2399,4672
新店區,112,8,44歲,2240,2397,4637
新店區,112,8,45歲,2220,2373,4593
新店區,112,8,46歲,2303,2618,4921
新店區,112,8,47歲,2265,2456,4721
新店區,112,8,48歲,2051,2473,4524
新店區,112,8,49歲,2272,2476,4748
新店區,112,8,50歲,2272,2593,4865
新店區,112,8,51歲,2411,2591,5002
新店區,112,8,52歲,2378,2637,5015
新店區,112,8,53歲,2506,2793,5299
新店區,112,8,54歲,2520,2838,5358
新店區,112,8,55歲,2475,2834,5309
新店區,112,8,56歲,2380,2775,5155
新店區,112,8,57歲,2464,2736,5200
新店區,112,8,58歲,2571,2971,5542
新店區,112,8,59歲,2492,2879,5371
新店區,112,8,60歲,2511,3016,5527
新店區,112,8,61歲,2426,2868,5294
新店區,112,8,62歲,2313,2833,5146
新店區,112,8,63歲,2341,2751,5092
新店區,112,8,64歲,2286,2806,5092
新店區,112,8,65歲,2213,2673,4886
新店區,112,8,66歲,2047,2591,4638
新店區,112,8,67歲,2338,2728,5066
新店區,112,8,68歲,2166,2649,4815
新店區,112,8,69歲,2020,2497,4517
新店區,112,8,70歲,1961,2440,4401
新店區,112,8,71歲,1904,2422,4326
新店區,112,8,72歲,1840,2200,4040
新店區,112,8,73歲,1445,1898,3343
新店區,112,8,74歲,1376,1768,3144
新店區,112,8,75歲,1100,1477,2577
新店區,112,8,76歲,955,1354,2309
新店區,112,8,77歲,700,993,1693
新店區,112,8,78歲,658,955,1613
新店區,112,8,79歲,716,1014,1730
新店區,112,8,80歲,654,922,1576
新店區,112,8,81歲,575,878,1453
新店區,112,8,82歲,541,798,1339
新店區,112,8,83歲,392,781,1173
新店區,112,8,84歲,359,605,964
新店區,112,8,85歲,311,513,824
新店區,112,8,86歲,277,510,787
新店區,112,8,87歲,229,439,668
新店區,112,8,88歲,189,369,558
新店區,112,8,89歲,192,292,484
新店區,112,8,90歲,191,249,440
新店區,112,8,91歲,202,218,420
新店區,112,8,92歲,169,192,361
新店區,112,8,93歲,162,158,320
新店區,112,8,94歲,114,120,234
新店區,112,8,95歲,102,102,204
新店區,112,8,96歲,59,68,127
新店區,112,8,97歲,42,60,102
新店區,112,8,98歲,48,45,93
新店區,112,8,99歲,35,36,71
新店區,112,8,100歲以上,76,64,140
總計,,,,145005,158738,303743


              
