行政區,年,月,年齡,男,女,合計
五股區,112,3,0歲,342,315,657
五股區,112,3,1歲,331,306,637
五股區,112,3,2歲,323,348,671
五股區,112,3,3歲,349,339,688
五股區,112,3,4歲,345,322,667
五股區,112,3,5歲,357,365,722
五股區,112,3,6歲,413,326,739
五股區,112,3,7歲,409,364,773
五股區,112,3,8歲,414,349,763
五股區,112,3,9歲,375,357,732
五股區,112,3,10歲,457,400,857
五股區,112,3,11歲,341,290,631
五股區,112,3,12歲,310,251,561
五股區,112,3,13歲,342,307,649
五股區,112,3,14歲,397,324,721
五股區,112,3,15歲,396,378,774
五股區,112,3,16歲,424,375,799
五股區,112,3,17歲,444,399,843
五股區,112,3,18歲,443,416,859
五股區,112,3,19歲,510,423,933
五股區,112,3,20歲,494,451,945
五股區,112,3,21歲,534,495,1029
五股區,112,3,22歲,638,605,1243
五股區,112,3,23歲,655,609,1264
五股區,112,3,24歲,573,571,1144
五股區,112,3,25歲,711,662,1373
五股區,112,3,26歲,782,737,1519
五股區,112,3,27歲,749,693,1442
五股區,112,3,28歲,796,734,1530
五股區,112,3,29歲,733,679,1412
五股區,112,3,30歲,805,693,1498
五股區,112,3,31歲,822,708,1530
五股區,112,3,32歲,824,733,1557
五股區,112,3,33歲,725,680,1405
五股區,112,3,34歲,780,670,1450
五股區,112,3,35歲,711,636,1347
五股區,112,3,36歲,633,614,1247
五股區,112,3,37歲,739,723,1462
五股區,112,3,38歲,795,719,1514
五股區,112,3,39歲,793,741,1534
五股區,112,3,40歲,859,829,1688
五股區,112,3,41歲,866,868,1734
五股區,112,3,42歲,865,896,1761
五股區,112,3,43歲,845,864,1709
五股區,112,3,44歲,842,832,1674
五股區,112,3,45歲,769,798,1567
五股區,112,3,46歲,777,839,1616
五股區,112,3,47歲,713,695,1408
五股區,112,3,48歲,712,743,1455
五股區,112,3,49歲,705,657,1362
五股區,112,3,50歲,692,728,1420
五股區,112,3,51歲,717,689,1406
五股區,112,3,52歲,650,744,1394
五股區,112,3,53歲,714,771,1485
五股區,112,3,54歲,732,760,1492
五股區,112,3,55歲,751,740,1491
五股區,112,3,56歲,705,720,1425
五股區,112,3,57歲,675,774,1449
五股區,112,3,58歲,730,804,1534
五股區,112,3,59歲,733,776,1509
五股區,112,3,60歲,702,759,1461
五股區,112,3,61歲,708,718,1426
五股區,112,3,62歲,612,660,1272
五股區,112,3,63歲,599,674,1273
五股區,112,3,64歲,562,653,1215
五股區,112,3,65歲,497,569,1066
五股區,112,3,66歲,560,592,1152
五股區,112,3,67歲,522,579,1101
五股區,112,3,68歲,426,479,905
五股區,112,3,69歲,476,432,908
五股區,112,3,70歲,397,455,852
五股區,112,3,71歲,388,447,835
五股區,112,3,72歲,328,361,689
五股區,112,3,73歲,267,313,580
五股區,112,3,74歲,215,299,514
五股區,112,3,75歲,165,244,409
五股區,112,3,76歲,163,194,357
五股區,112,3,77歲,124,155,279
五股區,112,3,78歲,117,190,307
五股區,112,3,79歲,105,220,325
五股區,112,3,80歲,108,170,278
五股區,112,3,81歲,113,169,282
五股區,112,3,82歲,76,143,219
五股區,112,3,83歲,83,138,221
五股區,112,3,84歲,60,126,186
五股區,112,3,85歲,58,87,145
五股區,112,3,86歲,47,78,125
五股區,112,3,87歲,50,56,106
五股區,112,3,88歲,36,58,94
五股區,112,3,89歲,40,59,99
五股區,112,3,90歲,43,35,78
五股區,112,3,91歲,36,34,70
五股區,112,3,92歲,37,22,59
五股區,112,3,93歲,22,23,45
五股區,112,3,94歲,21,20,41
五股區,112,3,95歲,24,22,46
五股區,112,3,96歲,14,7,21
五股區,112,3,97歲,11,10,21
五股區,112,3,98歲,10,3,13
五股區,112,3,99歲,2,6,8
五股區,112,3,100歲以上,7,5,12
總計,,,,45897,45898,91795


              
