行政區,年,月,年齡,男,女,合計
五股區,112,4,0歲,332,313,645
五股區,112,4,1歲,334,306,640
五股區,112,4,2歲,328,343,671
五股區,112,4,3歲,335,350,685
五股區,112,4,4歲,348,323,671
五股區,112,4,5歲,367,356,723
五股區,112,4,6歲,407,319,726
五股區,112,4,7歲,408,378,786
五股區,112,4,8歲,413,342,755
五股區,112,4,9歲,368,361,729
五股區,112,4,10歲,457,379,836
五股區,112,4,11歲,343,317,660
五股區,112,4,12歲,318,246,564
五股區,112,4,13歲,336,310,646
五股區,112,4,14歲,389,327,716
五股區,112,4,15歲,406,376,782
五股區,112,4,16歲,418,369,787
五股區,112,4,17歲,437,404,841
五股區,112,4,18歲,439,419,858
五股區,112,4,19歲,516,425,941
五股區,112,4,20歲,477,447,924
五股區,112,4,21歲,552,482,1034
五股區,112,4,22歲,627,606,1233
五股區,112,4,23歲,641,618,1259
五股區,112,4,24歲,584,561,1145
五股區,112,4,25歲,700,663,1363
五股區,112,4,26歲,773,738,1511
五股區,112,4,27歲,764,697,1461
五股區,112,4,28歲,789,719,1508
五股區,112,4,29歲,737,676,1413
五股區,112,4,30歲,806,716,1522
五股區,112,4,31歲,833,698,1531
五股區,112,4,32歲,817,738,1555
五股區,112,4,33歲,737,692,1429
五股區,112,4,34歲,763,671,1434
五股區,112,4,35歲,707,634,1341
五股區,112,4,36歲,665,626,1291
五股區,112,4,37歲,722,709,1431
五股區,112,4,38歲,792,705,1497
五股區,112,4,39歲,803,754,1557
五股區,112,4,40歲,845,847,1692
五股區,112,4,41歲,869,848,1717
五股區,112,4,42歲,877,909,1786
五股區,112,4,43歲,838,870,1708
五股區,112,4,44歲,844,824,1668
五股區,112,4,45歲,774,809,1583
五股區,112,4,46歲,788,834,1622
五股區,112,4,47歲,715,691,1406
五股區,112,4,48歲,720,741,1461
五股區,112,4,49歲,689,672,1361
五股區,112,4,50歲,701,712,1413
五股區,112,4,51歲,709,699,1408
五股區,112,4,52歲,660,749,1409
五股區,112,4,53歲,704,777,1481
五股區,112,4,54歲,741,748,1489
五股區,112,4,55歲,737,747,1484
五股區,112,4,56歲,701,729,1430
五股區,112,4,57歲,678,753,1431
五股區,112,4,58歲,739,811,1550
五股區,112,4,59歲,727,774,1501
五股區,112,4,60歲,692,767,1459
五股區,112,4,61歲,726,726,1452
五股區,112,4,62歲,606,676,1282
五股區,112,4,63歲,600,668,1268
五股區,112,4,64歲,563,649,1212
五股區,112,4,65歲,498,578,1076
五股區,112,4,66歲,561,586,1147
五股區,112,4,67歲,528,583,1111
五股區,112,4,68歲,433,483,916
五股區,112,4,69歲,471,444,915
五股區,112,4,70歲,411,464,875
五股區,112,4,71歲,387,447,834
五股區,112,4,72歲,329,356,685
五股區,112,4,73歲,264,316,580
五股區,112,4,74歲,236,320,556
五股區,112,4,75歲,159,225,384
五股區,112,4,76歲,170,210,380
五股區,112,4,77歲,116,155,271
五股區,112,4,78歲,123,195,318
五股區,112,4,79歲,106,211,317
五股區,112,4,80歲,106,179,285
五股區,112,4,81歲,114,165,279
五股區,112,4,82歲,79,149,228
五股區,112,4,83歲,83,131,214
五股區,112,4,84歲,58,133,191
五股區,112,4,85歲,60,87,147
五股區,112,4,86歲,46,79,125
五股區,112,4,87歲,50,59,109
五股區,112,4,88歲,35,61,96
五股區,112,4,89歲,42,57,99
五股區,112,4,90歲,42,32,74
五股區,112,4,91歲,32,34,66
五股區,112,4,92歲,37,24,61
五股區,112,4,93歲,24,24,48
五股區,112,4,94歲,20,20,40
五股區,112,4,95歲,26,20,46
五股區,112,4,96歲,12,8,20
五股區,112,4,97歲,11,9,20
五股區,112,4,98歲,9,3,12
五股區,112,4,99歲,2,4,6
五股區,112,4,100歲以上,9,7,16
總計,,,,45920,46001,91921


              
