行政區,年,月,年齡,男,女,合計
五股區,112,12,0歲,301,272,573
五股區,112,12,1歲,348,318,666
五股區,112,12,2歲,320,323,643
五股區,112,12,3歲,329,356,685
五股區,112,12,4歲,346,336,682
五股區,112,12,5歲,352,314,666
五股區,112,12,6歲,385,375,760
五股區,112,12,7歲,396,356,752
五股區,112,12,8歲,439,374,813
五股區,112,12,9歲,390,368,758
五股區,112,12,10歲,371,353,724
五股區,112,12,11歲,452,382,834
五股區,112,12,12歲,345,289,634
五股區,112,12,13歲,317,260,577
五股區,112,12,14歲,362,336,698
五股區,112,12,15歲,409,351,760
五股區,112,12,16歲,389,383,772
五股區,112,12,17歲,465,409,874
五股區,112,12,18歲,456,395,851
五股區,112,12,19歲,456,417,873
五股區,112,12,20歲,512,436,948
五股區,112,12,21歲,518,447,965
五股區,112,12,22歲,554,537,1091
五股區,112,12,23歲,668,652,1320
五股區,112,12,24歲,638,605,1243
五股區,112,12,25歲,614,592,1206
五股區,112,12,26歲,732,713,1445
五股區,112,12,27歲,766,708,1474
五股區,112,12,28歲,772,742,1514
五股區,112,12,29歲,795,700,1495
五股區,112,12,30歲,777,678,1455
五股區,112,12,31歲,826,719,1545
五股區,112,12,32歲,806,706,1512
五股區,112,12,33歲,796,752,1548
五股區,112,12,34歲,734,644,1378
五股區,112,12,35歲,779,711,1490
五股區,112,12,36歲,720,645,1365
五股區,112,12,37歲,635,628,1263
五股區,112,12,38歲,757,731,1488
五股區,112,12,39歲,843,733,1576
五股區,112,12,40歲,767,799,1566
五股區,112,12,41歲,880,846,1726
五股區,112,12,42歲,903,893,1796
五股區,112,12,43歲,829,855,1684
五股區,112,12,44歲,848,884,1732
五股區,112,12,45歲,861,849,1710
五股區,112,12,46歲,778,793,1571
五股區,112,12,47歲,770,838,1608
五股區,112,12,48歲,748,677,1425
五股區,112,12,49歲,697,750,1447
五股區,112,12,50歲,711,673,1384
五股區,112,12,51歲,679,755,1434
五股區,112,12,52歲,736,675,1411
五股區,112,12,53歲,664,783,1447
五股區,112,12,54歲,729,769,1498
五股區,112,12,55歲,694,772,1466
五股區,112,12,56歲,744,704,1448
五股區,112,12,57歲,710,768,1478
五股區,112,12,58歲,686,753,1439
五股區,112,12,59歲,723,821,1544
五股區,112,12,60歲,732,789,1521
五股區,112,12,61歲,724,732,1456
五股區,112,12,62歲,677,744,1421
五股區,112,12,63歲,600,669,1269
五股區,112,12,64歲,585,655,1240
五股區,112,12,65歲,510,638,1148
五股區,112,12,66歲,540,568,1108
五股區,112,12,67歲,543,594,1137
五股區,112,12,68歲,498,559,1057
五股區,112,12,69歲,427,465,892
五股區,112,12,70歲,451,434,885
五股區,112,12,71歲,377,448,825
五股區,112,12,72歲,382,450,832
五股區,112,12,73歲,306,339,645
五股區,112,12,74歲,246,310,556
五股區,112,12,75歲,201,270,471
五股區,112,12,76歲,164,222,386
五股區,112,12,77歲,132,185,317
五股區,112,12,78歲,131,158,289
五股區,112,12,79歲,121,197,318
五股區,112,12,80歲,103,200,303
五股區,112,12,81歲,97,166,263
五股區,112,12,82歲,100,158,258
五股區,112,12,83歲,78,148,226
五股區,112,12,84歲,58,125,183
五股區,112,12,85歲,59,114,173
五股區,112,12,86歲,48,72,120
五股區,112,12,87歲,39,76,115
五股區,112,12,88歲,50,54,104
五股區,112,12,89歲,33,46,79
五股區,112,12,90歲,31,46,77
五股區,112,12,91歲,37,32,69
五股區,112,12,92歲,34,28,62
五股區,112,12,93歲,25,18,43
五股區,112,12,94歲,21,20,41
五股區,112,12,95歲,24,14,38
五股區,112,12,96歲,15,22,37
五股區,112,12,97歲,9,5,14
五股區,112,12,98歲,10,8,18
五股區,112,12,99歲,8,3,11
五股區,112,12,100歲以上,8,9,17
總計,,,,46261,46493,92754


              
