行政區,年,月,年齡,男,女,合計
深坑區,112,3,0歲,49,63,112
深坑區,112,3,1歲,56,57,113
深坑區,112,3,2歲,74,56,130
深坑區,112,3,3歲,81,49,130
深坑區,112,3,4歲,69,56,125
深坑區,112,3,5歲,75,74,149
深坑區,112,3,6歲,98,76,174
深坑區,112,3,7歲,76,74,150
深坑區,112,3,8歲,87,70,157
深坑區,112,3,9歲,62,61,123
深坑區,112,3,10歲,90,80,170
深坑區,112,3,11歲,70,63,133
深坑區,112,3,12歲,61,58,119
深坑區,112,3,13歲,72,63,135
深坑區,112,3,14歲,78,77,155
深坑區,112,3,15歲,85,92,177
深坑區,112,3,16歲,89,73,162
深坑區,112,3,17歲,119,92,211
深坑區,112,3,18歲,110,98,208
深坑區,112,3,19歲,117,96,213
深坑區,112,3,20歲,140,121,261
深坑區,112,3,21歲,143,135,278
深坑區,112,3,22歲,188,156,344
深坑區,112,3,23歲,166,128,294
深坑區,112,3,24歲,154,144,298
深坑區,112,3,25歲,177,164,341
深坑區,112,3,26歲,201,180,381
深坑區,112,3,27歲,196,170,366
深坑區,112,3,28歲,192,161,353
深坑區,112,3,29歲,202,160,362
深坑區,112,3,30歲,184,180,364
深坑區,112,3,31歲,203,153,356
深坑區,112,3,32歲,203,147,350
深坑區,112,3,33歲,180,149,329
深坑區,112,3,34歲,184,146,330
深坑區,112,3,35歲,135,131,266
深坑區,112,3,36歲,141,115,256
深坑區,112,3,37歲,139,140,279
深坑區,112,3,38歲,174,140,314
深坑區,112,3,39歲,168,140,308
深坑區,112,3,40歲,165,158,323
深坑區,112,3,41歲,186,183,369
深坑區,112,3,42歲,178,180,358
深坑區,112,3,43歲,174,207,381
深坑區,112,3,44歲,166,189,355
深坑區,112,3,45歲,150,186,336
深坑區,112,3,46歲,195,224,419
深坑區,112,3,47歲,158,170,328
深坑區,112,3,48歲,162,180,342
深坑區,112,3,49歲,160,179,339
深坑區,112,3,50歲,174,183,357
深坑區,112,3,51歲,205,199,404
深坑區,112,3,52歲,181,221,402
深坑區,112,3,53歲,212,202,414
深坑區,112,3,54歲,191,250,441
深坑區,112,3,55歲,213,247,460
深坑區,112,3,56歲,209,243,452
深坑區,112,3,57歲,223,254,477
深坑區,112,3,58歲,222,222,444
深坑區,112,3,59歲,250,255,505
深坑區,112,3,60歲,233,226,459
深坑區,112,3,61歲,214,211,425
深坑區,112,3,62歲,197,205,402
深坑區,112,3,63歲,196,220,416
深坑區,112,3,64歲,201,229,430
深坑區,112,3,65歲,148,173,321
深坑區,112,3,66歲,173,173,346
深坑區,112,3,67歲,158,175,333
深坑區,112,3,68歲,135,170,305
深坑區,112,3,69歲,152,151,303
深坑區,112,3,70歲,129,156,285
深坑區,112,3,71歲,120,140,260
深坑區,112,3,72歲,103,140,243
深坑區,112,3,73歲,111,114,225
深坑區,112,3,74歲,73,90,163
深坑區,112,3,75歲,63,86,149
深坑區,112,3,76歲,60,60,120
深坑區,112,3,77歲,26,50,76
深坑區,112,3,78歲,52,52,104
深坑區,112,3,79歲,45,39,84
深坑區,112,3,80歲,52,59,111
深坑區,112,3,81歲,42,59,101
深坑區,112,3,82歲,38,65,103
深坑區,112,3,83歲,32,59,91
深坑區,112,3,84歲,28,46,74
深坑區,112,3,85歲,20,40,60
深坑區,112,3,86歲,23,30,53
深坑區,112,3,87歲,14,28,42
深坑區,112,3,88歲,13,17,30
深坑區,112,3,89歲,8,14,22
深坑區,112,3,90歲,5,15,20
深坑區,112,3,91歲,8,9,17
深坑區,112,3,92歲,13,9,22
深坑區,112,3,93歲,8,7,15
深坑區,112,3,94歲,8,12,20
深坑區,112,3,95歲,2,4,6
深坑區,112,3,96歲,5,1,6
深坑區,112,3,97歲,5,3,8
深坑區,112,3,98歲,2,8,10
深坑區,112,3,99歲,1,3,4
深坑區,112,3,100歲以上,2,5,7
總計,,,,11780,11873,23653


              
