行政區,年,月,年齡,男,女,合計
深坑區,112,12,0歲,45,39,84
深坑區,112,12,1歲,49,58,107
深坑區,112,12,2歲,72,57,129
深坑區,112,12,3歲,60,65,125
深坑區,112,12,4歲,86,57,143
深坑區,112,12,5歲,70,55,125
深坑區,112,12,6歲,84,79,163
深坑區,112,12,7歲,90,72,162
深坑區,112,12,8歲,77,77,154
深坑區,112,12,9歲,71,66,137
深坑區,112,12,10歲,70,65,135
深坑區,112,12,11歲,80,72,152
深坑區,112,12,12歲,67,60,127
深坑區,112,12,13歲,66,55,121
深坑區,112,12,14歲,71,70,141
深坑區,112,12,15歲,80,79,159
深坑區,112,12,16歲,85,98,183
深坑區,112,12,17歲,107,71,178
深坑區,112,12,18歲,113,97,210
深坑區,112,12,19歲,118,103,221
深坑區,112,12,20歲,136,100,236
深坑區,112,12,21歲,131,128,259
深坑區,112,12,22歲,144,139,283
深坑區,112,12,23歲,195,162,357
深坑區,112,12,24歲,165,128,293
深坑區,112,12,25歲,167,142,309
深坑區,112,12,26歲,179,163,342
深坑區,112,12,27歲,202,182,384
深坑區,112,12,28歲,202,178,380
深坑區,112,12,29歲,195,163,358
深坑區,112,12,30歲,204,163,367
深坑區,112,12,31歲,189,163,352
深坑區,112,12,32歲,205,151,356
深坑區,112,12,33歲,194,147,341
深坑區,112,12,34歲,158,141,299
深坑區,112,12,35歲,169,155,324
深坑區,112,12,36歲,142,120,262
深坑區,112,12,37歲,136,120,256
深坑區,112,12,38歲,149,136,285
深坑區,112,12,39歲,179,152,331
深坑區,112,12,40歲,173,136,309
深坑區,112,12,41歲,166,173,339
深坑區,112,12,42歲,175,166,341
深坑區,112,12,43歲,179,191,370
深坑區,112,12,44歲,173,201,374
深坑區,112,12,45歲,166,193,359
深坑區,112,12,46歲,157,190,347
深坑區,112,12,47歲,185,222,407
深坑區,112,12,48歲,167,174,341
深坑區,112,12,49歲,154,172,326
深坑區,112,12,50歲,164,185,349
深坑區,112,12,51歲,177,197,374
深坑區,112,12,52歲,212,217,429
深坑區,112,12,53歲,198,200,398
深坑區,112,12,54歲,194,219,413
深坑區,112,12,55歲,199,264,463
深坑區,112,12,56歲,201,242,443
深坑區,112,12,57歲,211,248,459
深坑區,112,12,58歲,224,234,458
深坑區,112,12,59歲,226,243,469
深坑區,112,12,60歲,247,247,494
深坑區,112,12,61歲,233,236,469
深坑區,112,12,62歲,211,201,412
深坑區,112,12,63歲,205,210,415
深坑區,112,12,64歲,192,234,426
深坑區,112,12,65歲,175,186,361
深坑區,112,12,66歲,156,187,343
深坑區,112,12,67歲,162,172,334
深坑區,112,12,68歲,171,182,353
深坑區,112,12,69歲,144,164,308
深坑區,112,12,70歲,133,163,296
深坑區,112,12,71歲,129,148,277
深坑區,112,12,72歲,105,142,247
深坑區,112,12,73歲,107,132,239
深坑區,112,12,74歲,109,116,225
深坑區,112,12,75歲,65,83,148
深坑區,112,12,76歲,60,86,146
深坑區,112,12,77歲,52,49,101
深坑區,112,12,78歲,35,64,99
深坑區,112,12,79歲,42,37,79
深坑區,112,12,80歲,41,54,95
深坑區,112,12,81歲,50,47,97
深坑區,112,12,82歲,41,63,104
深坑區,112,12,83歲,34,55,89
深坑區,112,12,84歲,28,52,80
深坑區,112,12,85歲,21,43,64
深坑區,112,12,86歲,24,36,60
深坑區,112,12,87歲,12,25,37
深坑區,112,12,88歲,18,23,41
深坑區,112,12,89歲,6,17,23
深坑區,112,12,90歲,7,13,20
深坑區,112,12,91歲,4,13,17
深坑區,112,12,92歲,10,8,18
深坑區,112,12,93歲,10,4,14
深坑區,112,12,94歲,7,10,17
深坑區,112,12,95歲,5,7,12
深坑區,112,12,96歲,0,4,4
深坑區,112,12,97歲,6,1,7
深坑區,112,12,98歲,4,5,9
深坑區,112,12,99歲,0,5,5
深坑區,112,12,100歲以上,3,3,6
總計,,,,11767,11922,23689


              
