行政區,年,月,年齡,男,女,合計
深坑區,112,9,0歲,49,44,93
深坑區,112,9,1歲,49,66,115
深坑區,112,9,2歲,69,60,129
深坑區,112,9,3歲,76,51,127
深坑區,112,9,4歲,78,61,139
深坑區,112,9,5歲,75,59,134
深坑區,112,9,6歲,81,71,152
深坑區,112,9,7歲,87,86,173
深坑區,112,9,8歲,71,80,151
深坑區,112,9,9歲,75,53,128
深坑區,112,9,10歲,75,77,152
深坑區,112,9,11歲,77,61,138
深坑區,112,9,12歲,66,65,131
深坑區,112,9,13歲,70,57,127
深坑區,112,9,14歲,72,80,152
深坑區,112,9,15歲,82,73,155
深坑區,112,9,16歲,91,97,188
深坑區,112,9,17歲,103,79,182
深坑區,112,9,18歲,119,103,222
深坑區,112,9,19歲,117,96,213
深坑區,112,9,20歲,151,104,255
深坑區,112,9,21歲,123,135,258
深坑區,112,9,22歲,158,142,300
深坑區,112,9,23歲,184,141,325
深坑區,112,9,24歲,161,145,306
深坑區,112,9,25歲,176,150,326
深坑區,112,9,26歲,184,168,352
深坑區,112,9,27歲,188,175,363
深坑區,112,9,28歲,213,175,388
深坑區,112,9,29歲,201,167,368
深坑區,112,9,30歲,195,150,345
深坑區,112,9,31歲,192,169,361
深坑區,112,9,32歲,198,155,353
深坑區,112,9,33歲,201,134,335
深坑區,112,9,34歲,170,149,319
深坑區,112,9,35歲,140,144,284
深坑區,112,9,36歲,151,124,275
深坑區,112,9,37歲,134,112,246
深坑區,112,9,38歲,158,142,300
深坑區,112,9,39歲,181,151,332
深坑區,112,9,40歲,175,154,329
深坑區,112,9,41歲,173,166,339
深坑區,112,9,42歲,183,169,352
深坑區,112,9,43歲,174,204,378
深坑區,112,9,44歲,170,196,366
深坑區,112,9,45歲,160,183,343
深坑區,112,9,46歲,182,215,397
深坑區,112,9,47歲,176,206,382
深坑區,112,9,48歲,158,178,336
深坑區,112,9,49歲,161,169,330
深坑區,112,9,50歲,165,180,345
深坑區,112,9,51歲,188,205,393
深坑區,112,9,52歲,203,211,414
深坑區,112,9,53歲,202,210,412
深坑區,112,9,54歲,200,223,423
深坑區,112,9,55歲,201,272,473
深坑區,112,9,56歲,206,228,434
深坑區,112,9,57歲,216,257,473
深坑區,112,9,58歲,221,224,445
深坑區,112,9,59歲,236,250,486
深坑區,112,9,60歲,229,241,470
深坑區,112,9,61歲,239,225,464
深坑區,112,9,62歲,207,208,415
深坑區,112,9,63歲,207,214,421
深坑區,112,9,64歲,197,220,417
深坑區,112,9,65歲,157,193,350
深坑區,112,9,66歲,154,174,328
深坑區,112,9,67歲,167,174,341
深坑區,112,9,68歲,162,188,350
深坑區,112,9,69歲,134,148,282
深坑區,112,9,70歲,137,167,304
深坑區,112,9,71歲,136,140,276
深坑區,112,9,72歲,100,139,239
深坑區,112,9,73歲,102,126,228
深坑區,112,9,74歲,96,109,205
深坑區,112,9,75歲,66,86,152
深坑區,112,9,76歲,61,78,139
深坑區,112,9,77歲,40,47,87
深坑區,112,9,78歲,37,58,95
深坑區,112,9,79歲,41,43,84
深坑區,112,9,80歲,52,53,105
深坑區,112,9,81歲,49,57,106
深坑區,112,9,82歲,34,59,93
深坑區,112,9,83歲,36,56,92
深坑區,112,9,84歲,26,47,73
深坑區,112,9,85歲,19,40,59
深坑區,112,9,86歲,27,35,62
深坑區,112,9,87歲,13,25,38
深坑區,112,9,88歲,12,21,33
深坑區,112,9,89歲,9,20,29
深坑區,112,9,90歲,7,8,15
深坑區,112,9,91歲,3,15,18
深坑區,112,9,92歲,12,8,20
深坑區,112,9,93歲,7,8,15
深坑區,112,9,94歲,9,9,18
深坑區,112,9,95歲,3,7,10
深坑區,112,9,96歲,1,2,3
深坑區,112,9,97歲,7,1,8
深坑區,112,9,98歲,3,6,9
深坑區,112,9,99歲,1,6,7
深坑區,112,9,100歲以上,2,4,6
總計,,,,11792,11916,23708


              
