行政區,年,月,年齡,男,女,合計
深坑區,112,5,0歲,47,59,106
深坑區,112,5,1歲,53,63,116
深坑區,112,5,2歲,69,55,124
深坑區,112,5,3歲,85,49,134
深坑區,112,5,4歲,71,60,131
深坑區,112,5,5歲,77,59,136
深坑區,112,5,6歲,91,75,166
深坑區,112,5,7歲,80,84,164
深坑區,112,5,8歲,87,69,156
深坑區,112,5,9歲,60,60,120
深坑區,112,5,10歲,85,82,167
深坑區,112,5,11歲,75,60,135
深坑區,112,5,12歲,60,62,122
深坑區,112,5,13歲,68,56,124
深坑區,112,5,14歲,76,76,152
深坑區,112,5,15歲,77,93,170
深坑區,112,5,16歲,89,79,168
深坑區,112,5,17歲,113,79,192
深坑區,112,5,18歲,115,101,216
深坑區,112,5,19歲,115,92,207
深坑區,112,5,20歲,151,120,271
深坑區,112,5,21歲,131,130,261
深坑區,112,5,22歲,171,148,319
深坑區,112,5,23歲,169,133,302
深坑區,112,5,24歲,173,147,320
深坑區,112,5,25歲,173,162,335
深坑區,112,5,26歲,194,177,371
深坑區,112,5,27歲,199,168,367
深坑區,112,5,28歲,197,162,359
深坑區,112,5,29歲,197,178,375
深坑區,112,5,30歲,189,158,347
深坑區,112,5,31歲,218,163,381
深坑區,112,5,32歲,182,141,323
深坑區,112,5,33歲,189,144,333
深坑區,112,5,34歲,179,160,339
深坑區,112,5,35歲,135,131,266
深坑區,112,5,36歲,151,116,267
深坑區,112,5,37歲,135,129,264
深坑區,112,5,38歲,174,138,312
深坑區,112,5,39歲,173,154,327
深坑區,112,5,40歲,165,155,320
深坑區,112,5,41歲,185,182,367
深坑區,112,5,42歲,173,168,341
深坑區,112,5,43歲,177,208,385
深坑區,112,5,44歲,170,202,372
深坑區,112,5,45歲,155,174,329
深坑區,112,5,46歲,184,218,402
深坑區,112,5,47歲,163,184,347
深坑區,112,5,48歲,158,184,342
深坑區,112,5,49歲,159,176,335
深坑區,112,5,50歲,171,178,349
深坑區,112,5,51歲,200,202,402
深坑區,112,5,52歲,182,214,396
深坑區,112,5,53歲,225,209,434
深坑區,112,5,54歲,188,227,415
深坑區,112,5,55歲,208,264,472
深坑區,112,5,56歲,205,228,433
深坑區,112,5,57歲,224,267,491
深坑區,112,5,58歲,226,225,451
深坑區,112,5,59歲,241,249,490
深坑區,112,5,60歲,223,233,456
深坑區,112,5,61歲,230,224,454
深坑區,112,5,62歲,203,205,408
深坑區,112,5,63歲,198,203,401
深坑區,112,5,64歲,204,232,436
深坑區,112,5,65歲,147,183,330
深坑區,112,5,66歲,167,174,341
深坑區,112,5,67歲,163,183,346
深坑區,112,5,68歲,146,174,320
深坑區,112,5,69歲,149,150,299
深坑區,112,5,70歲,129,162,291
深坑區,112,5,71歲,126,145,271
深坑區,112,5,72歲,95,133,228
深坑區,112,5,73歲,102,118,220
深坑區,112,5,74歲,94,100,194
深坑區,112,5,75歲,56,92,148
深坑區,112,5,76歲,61,65,126
深坑區,112,5,77歲,33,45,78
深坑區,112,5,78歲,46,55,101
深坑區,112,5,79歲,43,40,83
深坑區,112,5,80歲,57,62,119
深坑區,112,5,81歲,39,57,96
深坑區,112,5,82歲,40,63,103
深坑區,112,5,83歲,35,58,93
深坑區,112,5,84歲,27,46,73
深坑區,112,5,85歲,18,39,57
深坑區,112,5,86歲,25,30,55
深坑區,112,5,87歲,11,27,38
深坑區,112,5,88歲,15,20,35
深坑區,112,5,89歲,7,15,22
深坑區,112,5,90歲,7,14,21
深坑區,112,5,91歲,6,10,16
深坑區,112,5,92歲,14,9,23
深坑區,112,5,93歲,9,8,17
深坑區,112,5,94歲,7,9,16
深坑區,112,5,95歲,1,5,6
深坑區,112,5,96歲,3,1,4
深坑區,112,5,97歲,7,3,10
深坑區,112,5,98歲,2,7,9
深坑區,112,5,99歲,1,4,5
深坑區,112,5,100歲以上,2,4,6
總計,,,,11780,11893,23673


              
