行政區,年,月,年齡,男,女,合計
深坑區,112,1,0歲,41,60,101
深坑區,112,1,1歲,72,56,128
深坑區,112,1,2歲,63,56,119
深坑區,112,1,3歲,79,52,131
深坑區,112,1,4歲,69,52,121
深坑區,112,1,5歲,76,73,149
深坑區,112,1,6歲,91,75,166
深坑區,112,1,7歲,74,82,156
深坑區,112,1,8歲,84,67,151
深坑區,112,1,9歲,71,67,138
深坑區,112,1,10歲,82,75,157
深坑區,112,1,11歲,69,61,130
深坑區,112,1,12歲,61,57,118
深坑區,112,1,13歲,74,64,138
深坑區,112,1,14歲,71,78,149
深坑區,112,1,15歲,86,97,183
深坑區,112,1,16歲,100,67,167
深坑區,112,1,17歲,117,97,214
深坑區,112,1,18歲,110,96,206
深坑區,112,1,19歲,131,100,231
深坑區,112,1,20歲,133,130,263
深坑區,112,1,21歲,138,122,260
深坑區,112,1,22歲,195,167,362
深坑區,112,1,23歲,155,133,288
深坑區,112,1,24歲,160,137,297
深坑區,112,1,25歲,179,164,343
深坑區,112,1,26歲,202,178,380
深坑區,112,1,27歲,200,171,371
深坑區,112,1,28歲,196,170,366
深坑區,112,1,29歲,201,156,357
深坑區,112,1,30歲,175,162,337
深坑區,112,1,31歲,218,156,374
深坑區,112,1,32歲,194,155,349
深坑區,112,1,33歲,173,144,317
深坑區,112,1,34歲,177,147,324
深坑區,112,1,35歲,142,124,266
深坑區,112,1,36歲,128,111,239
深坑區,112,1,37歲,146,132,278
深坑區,112,1,38歲,180,156,336
深坑區,112,1,39歲,172,130,302
深坑區,112,1,40歲,169,159,328
深坑區,112,1,41歲,185,173,358
深坑區,112,1,42歲,179,193,372
深坑區,112,1,43歲,165,201,366
深坑區,112,1,44歲,168,189,357
深坑區,112,1,45歲,150,198,348
深坑區,112,1,46歲,189,216,405
深坑區,112,1,47歲,167,175,342
深坑區,112,1,48歲,158,172,330
深坑區,112,1,49歲,159,176,335
深坑區,112,1,50歲,178,191,369
深坑區,112,1,51歲,212,211,423
深坑區,112,1,52歲,192,197,389
深坑區,112,1,53歲,200,213,413
深坑區,112,1,54歲,201,261,462
深坑區,112,1,55歲,209,240,449
深坑區,112,1,56歲,210,244,454
深坑區,112,1,57歲,221,245,466
深坑區,112,1,58歲,219,241,460
深坑區,112,1,59歲,265,241,506
深坑區,112,1,60歲,227,230,457
深坑區,112,1,61歲,214,191,405
深坑區,112,1,62歲,210,227,437
深坑區,112,1,63歲,176,220,396
深坑區,112,1,64歲,186,207,393
深坑區,112,1,65歲,149,191,340
深坑區,112,1,66歲,171,165,336
深坑區,112,1,67歲,172,182,354
深坑區,112,1,68歲,139,163,302
深坑區,112,1,69歲,139,157,296
深坑區,112,1,70歲,135,145,280
深坑區,112,1,71歲,111,142,253
深坑區,112,1,72歲,105,135,240
深坑區,112,1,73歲,115,114,229
深坑區,112,1,74歲,66,80,146
深坑區,112,1,75歲,59,81,140
深坑區,112,1,76歲,50,53,103
深坑區,112,1,77歲,31,62,93
深坑區,112,1,78歲,54,41,95
深坑區,112,1,79歲,45,47,92
深坑區,112,1,80歲,46,53,99
深坑區,112,1,81歲,44,62,106
深坑區,112,1,82歲,36,65,101
深坑區,112,1,83歲,34,52,86
深坑區,112,1,84歲,30,49,79
深坑區,112,1,85歲,24,39,63
深坑區,112,1,86歲,19,31,50
深坑區,112,1,87歲,16,26,42
深坑區,112,1,88歲,10,16,26
深坑區,112,1,89歲,9,17,26
深坑區,112,1,90歲,6,17,23
深坑區,112,1,91歲,10,10,20
深坑區,112,1,92歲,13,7,20
深坑區,112,1,93歲,9,12,21
深坑區,112,1,94歲,7,8,15
深坑區,112,1,95歲,1,3,4
深坑區,112,1,96歲,8,1,9
深坑區,112,1,97歲,5,6,11
深坑區,112,1,98歲,0,6,6
深坑區,112,1,99歲,1,3,4
深坑區,112,1,100歲以上,2,5,7
總計,,,,11765,11834,23599


              
