行政區,年,月,年齡,男,女,合計
深坑區,112,8,0歲,48,44,92
深坑區,112,8,1歲,49,70,119
深坑區,112,8,2歲,64,59,123
深坑區,112,8,3歲,85,48,133
深坑區,112,8,4歲,70,59,129
深坑區,112,8,5歲,82,57,139
深坑區,112,8,6歲,78,74,152
深坑區,112,8,7歲,81,88,169
深坑區,112,8,8歲,74,73,147
深坑區,112,8,9歲,79,54,133
深坑區,112,8,10歲,74,81,155
深坑區,112,8,11歲,80,60,140
深坑區,112,8,12歲,63,68,131
深坑區,112,8,13歲,74,53,127
深坑區,112,8,14歲,76,79,155
深坑區,112,8,15歲,79,85,164
深坑區,112,8,16歲,92,89,181
深坑區,112,8,17歲,101,79,180
深坑區,112,8,18歲,122,105,227
深坑區,112,8,19歲,113,93,206
深坑區,112,8,20歲,155,112,267
深坑區,112,8,21歲,119,133,252
深坑區,112,8,22歲,163,139,302
深坑區,112,8,23歲,179,143,322
深坑區,112,8,24歲,170,143,313
深坑區,112,8,25歲,170,154,324
深坑區,112,8,26歲,189,173,362
深坑區,112,8,27歲,196,172,368
深坑區,112,8,28歲,205,170,375
深坑區,112,8,29歲,203,174,377
深坑區,112,8,30歲,189,144,333
深坑區,112,8,31歲,192,180,372
深坑區,112,8,32歲,202,140,342
深坑區,112,8,33歲,201,136,337
深坑區,112,8,34歲,170,150,320
深坑區,112,8,35歲,135,147,282
深坑區,112,8,36歲,158,120,278
深坑區,112,8,37歲,129,110,239
深坑區,112,8,38歲,162,148,310
深坑區,112,8,39歲,186,149,335
深坑區,112,8,40歲,164,150,314
深坑區,112,8,41歲,176,174,350
深坑區,112,8,42歲,183,170,353
深坑區,112,8,43歲,178,212,390
深坑區,112,8,44歲,170,193,363
深坑區,112,8,45歲,158,167,325
深坑區,112,8,46歲,172,219,391
深坑區,112,8,47歲,177,201,378
深坑區,112,8,48歲,158,181,339
深坑區,112,8,49歲,160,169,329
深坑區,112,8,50歲,168,184,352
深坑區,112,8,51歲,185,202,387
深坑區,112,8,52歲,207,212,419
深坑區,112,8,53歲,199,212,411
深坑區,112,8,54歲,199,221,420
深坑區,112,8,55歲,198,274,472
深坑區,112,8,56歲,212,228,440
深坑區,112,8,57歲,227,268,495
深坑區,112,8,58歲,211,218,429
深坑區,112,8,59歲,235,252,487
深坑區,112,8,60歲,224,229,453
深坑區,112,8,61歲,242,235,477
深坑區,112,8,62歲,208,203,411
深坑區,112,8,63歲,200,209,409
深坑區,112,8,64歲,200,221,421
深坑區,112,8,65歲,153,199,352
深坑區,112,8,66歲,164,167,331
深坑區,112,8,67歲,164,176,340
深坑區,112,8,68歲,157,190,347
深坑區,112,8,69歲,144,146,290
深坑區,112,8,70歲,130,160,290
深坑區,112,8,71歲,132,147,279
深坑區,112,8,72歲,93,139,232
深坑區,112,8,73歲,110,117,227
深坑區,112,8,74歲,93,112,205
深坑區,112,8,75歲,59,84,143
深坑區,112,8,76歲,60,78,138
深坑區,112,8,77歲,40,44,84
深坑區,112,8,78歲,38,57,95
深坑區,112,8,79歲,44,43,87
深坑區,112,8,80歲,49,55,104
深坑區,112,8,81歲,49,54,103
深坑區,112,8,82歲,34,61,95
深坑區,112,8,83歲,38,60,98
深坑區,112,8,84歲,25,43,68
深坑區,112,8,85歲,20,42,62
深坑區,112,8,86歲,26,32,58
深坑區,112,8,87歲,12,24,36
深坑區,112,8,88歲,16,21,37
深坑區,112,8,89歲,5,18,23
深坑區,112,8,90歲,7,10,17
深坑區,112,8,91歲,4,15,19
深坑區,112,8,92歲,12,8,20
深坑區,112,8,93歲,7,8,15
深坑區,112,8,94歲,9,8,17
深坑區,112,8,95歲,3,7,10
深坑區,112,8,96歲,1,2,3
深坑區,112,8,97歲,7,2,9
深坑區,112,8,98歲,3,6,9
深坑區,112,8,99歲,1,5,6
深坑區,112,8,100歲以上,2,5,7
總計,,,,11779,11904,23683


              
